"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028v4nc","ark:/21198/zz0028v4pw","2","Completed","Page","perse/image/21198-zz0028v4pw_1948426_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v4pw",""
"Perseguido, El","ark:/21198/zz0028v4nc","ark:/21198/zz0028v4qd","2","Completed","Page","perse/image/21198-zz0028v4qd_1948430_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v4qd",""
"Perseguido, El","ark:/21198/zz0028v4nc","ark:/21198/zz0028v4rx","2","Completed","Page","perse/image/21198-zz0028v4rx_1948433_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v4rx",""
"Perseguido, El","ark:/21198/zz0028v4nc","ark:/21198/zz0028v4sf","2","Completed","Page","perse/image/21198-zz0028v4sf_1948438_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v4sf",""
