"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028v1hv","ark:/21198/zz0028v1jc","2","Completed","Page","perse/image/21198-zz0028v1jc_1948264_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v1jc",""
"Perseguido, El","ark:/21198/zz0028v1hv","ark:/21198/zz0028v1kw","2","Completed","Page","perse/image/21198-zz0028v1kw_1948267_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v1kw",""
"Perseguido, El","ark:/21198/zz0028v1hv","ark:/21198/zz0028v1md","2","Completed","Page","perse/image/21198-zz0028v1md_1948271_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v1md",""
"Perseguido, El","ark:/21198/zz0028v1hv","ark:/21198/zz0028v1nx","2","Completed","Page","perse/image/21198-zz0028v1nx_1948274_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v1nx",""
