"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Relation.isPartOf","Relation.box","Date.creation","Alt ID.local","Description.caption","Format.medium","Relation.folder","Title","Format.dimensions","AltTitle.uniform","Description.note","Description.abstract","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL"
"Takamura (Kango) paintings","ark:/21198/zz002k6hb7/zq05c962","ark:/21198/zz002k6hb7","2","Completed","Page","takamura/image/takamura21198-zz002k6hb7_2384731_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hb7%2Fzq05c962"
"Takamura (Kango) paintings","ark:/21198/zz002k6hd8/gt50qt2z","ark:/21198/zz002k6hd8","2","Completed","Page","takamura/image/takamura21198-zz002k6hd8_2384719_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hd8%2Fgt50qt2z"
"Takamura (Kango) paintings","ark:/21198/zz002k6hd8/zt65n32s","ark:/21198/zz002k6hd8","2","Completed","Page","takamura/image/takamura21198-zz002k6hd8_2384716_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hd8%2Fzt65n32s"
"Takamura (Kango) paintings","ark:/21198/zz002k6hfs/ck16p86g","ark:/21198/zz002k6hfs","2","Completed","Page","takamura/image/takamura21198-zz002k6hfs_2384659_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hfs%2Fck16p86g"
"Takamura (Kango) paintings","ark:/21198/zz002k6hfs/pn48bm1m","ark:/21198/zz002k6hfs","2","Completed","Page","takamura/image/takamura21198-zz002k6hfs_2384656_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hfs%2Fpn48bm1m"
"Takamura (Kango) paintings","ark:/21198/zz002k6hkv/5888rx6b","ark:/21198/zz002k6hkv","2","Completed","Page","takamura/image/takamura21198-zz002k6hkv_2384749_master.tif","3","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hkv%2F5888rx6b"
"Takamura (Kango) paintings","ark:/21198/zz002k6hkv/5f61x22x","ark:/21198/zz002k6hkv","2","Completed","Page","takamura/image/takamura21198-zz002k6hkv_2384746_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hkv%2F5f61x22x"
"Takamura (Kango) paintings","ark:/21198/zz002k6hkv/vd88xn6f","ark:/21198/zz002k6hkv","2","Completed","Page","takamura/image/takamura21198-zz002k6hkv_2384743_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hkv%2Fvd88xn6f"
"Takamura (Kango) paintings","ark:/21198/zz002k6hmc/11472t60","ark:/21198/zz002k6hmc","2","Completed","Page","takamura/image/takamura21198-zz002k6hmc_2384668_master.tif","3","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hmc%2F11472t60"
"Takamura (Kango) paintings","ark:/21198/zz002k6hmc/q638vn2r","ark:/21198/zz002k6hmc","2","Completed","Page","takamura/image/takamura21198-zz002k6hmc_2384662_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hmc%2Fq638vn2r"
"Takamura (Kango) paintings","ark:/21198/zz002k6hmc/zx383q8c","ark:/21198/zz002k6hmc","2","Completed","Page","takamura/image/takamura21198-zz002k6hmc_2384665_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hmc%2Fzx383q8c"
"Takamura (Kango) paintings","ark:/21198/zz002k6hsz/jf10th9b","ark:/21198/zz002k6hsz","2","Completed","Page","takamura/image/takamura21198-zz002k6hsz_2384677_master.tif","3","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hsz%2Fjf10th9b"
"Takamura (Kango) paintings","ark:/21198/zz002k6hsz/kt83bs77","ark:/21198/zz002k6hsz","2","Completed","Page","takamura/image/takamura21198-zz002k6hsz_2384671_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hsz%2Fkt83bs77"
"Takamura (Kango) paintings","ark:/21198/zz002k6hsz/v729h01m","ark:/21198/zz002k6hsz","2","Completed","Page","takamura/image/takamura21198-zz002k6hsz_2384674_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hsz%2Fv729h01m"
"Takamura (Kango) paintings","ark:/21198/zz002k6hv0/0k71pd76","ark:/21198/zz002k6hv0","2","Completed","Page","takamura/image/takamura21198-zz002k6hv0_2384767_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hv0%2F0k71pd76"
"Takamura (Kango) paintings","ark:/21198/zz002k6hv0/7442kx4r","ark:/21198/zz002k6hv0","2","Completed","Page","takamura/image/takamura21198-zz002k6hv0_2401360_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hv0%2F7442kx4r"
"Takamura (Kango) paintings","ark:/21198/zz002k6hv0/gm39nm65","ark:/21198/zz002k6hv0","2","Completed","Page","takamura/image/takamura21198-zz002k6hv0_2401363_master.tif","3","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hv0%2Fgm39nm65"
"Takamura (Kango) paintings","ark:/21198/zz002k6hx1/3x68738c","ark:/21198/zz002k6hx1","2","Completed","Page","takamura/image/takamura21198-zz002k6hx1_2384758_master.tif","3","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hx1%2F3x68738c"
"Takamura (Kango) paintings","ark:/21198/zz002k6hx1/m361dx2s","ark:/21198/zz002k6hx1","2","Completed","Page","takamura/image/takamura21198-zz002k6hx1_2384755_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hx1%2Fm361dx2s"
"Takamura (Kango) paintings","ark:/21198/zz002k6hx1/xz65t24h","ark:/21198/zz002k6hx1","2","Completed","Page","takamura/image/takamura21198-zz002k6hx1_2384752_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hx1%2Fxz65t24h"
"Takamura (Kango) paintings","ark:/21198/zz002k6hzj/5k01qj12","ark:/21198/zz002k6hzj","2","Completed","Page","takamura/image/takamura21198-zz002k6hzj_2384683_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hzj%2F5k01qj12"
"Takamura (Kango) paintings","ark:/21198/zz002k6hzj/mg35wk0w","ark:/21198/zz002k6hzj","2","Completed","Page","takamura/image/takamura21198-zz002k6hzj_2384680_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hzj%2Fmg35wk0w"
"Takamura (Kango) paintings","ark:/21198/zz002k6j4m/1604tp8v","ark:/21198/zz002k6j4m","2","Completed","Page","takamura/image/takamura21198-zz002k6j4m_2384692_master.tif","3","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6j4m%2F1604tp8v"
"Takamura (Kango) paintings","ark:/21198/zz002k6j4m/nf21391k","ark:/21198/zz002k6j4m","2","Completed","Page","takamura/image/takamura21198-zz002k6j4m_2384686_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6j4m%2Fnf21391k"
"Takamura (Kango) paintings","ark:/21198/zz002k6j4m/ws12xf2j","ark:/21198/zz002k6j4m","2","Completed","Page","takamura/image/takamura21198-zz002k6j4m_2384689_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6j4m%2Fws12xf2j"
"Takamura (Kango) paintings","ark:/21198/zz002k6j96/d604b264","ark:/21198/zz002k6j96","2","Completed","Page","takamura/image/takamura21198-zz002k6j96_2384701_master.tif","3","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6j96%2Fd604b264"
"Takamura (Kango) paintings","ark:/21198/zz002k6j96/kv00nv4c","ark:/21198/zz002k6j96","2","Completed","Page","takamura/image/takamura21198-zz002k6j96_2384695_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6j96%2Fkv00nv4c"
"Takamura (Kango) paintings","ark:/21198/zz002k6j96/sr276w0w","ark:/21198/zz002k6j96","2","Completed","Page","takamura/image/takamura21198-zz002k6j96_2384698_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6j96%2Fsr276w0w"
