"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Description.abstract","Coverage.geographic","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Relation.textDirection","Format.extent","thumbnailImageName","masterImageName","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snqtx","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snqtx-1-master.tif","350","","","","","","","","","pd","","","","","350","v","","","","","","","","","","","","","","","21198-zz000snqtx-1-thumbnail.jpg","21198-zz000snqtx-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snqtx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snqvf","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snqvf-1-master.tif","351","","","","","","","","","pd","","","","","351","r","","","","","","","","","","","","","","","21198-zz000snqvf-1-thumbnail.jpg","21198-zz000snqvf-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snqvf",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snqwz","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snqwz-1-master.tif","352","","","","","","","","","pd","","","","","352","v","","","","","","","","","","","","","","","21198-zz000snqwz-1-thumbnail.jpg","21198-zz000snqwz-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snqwz",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snqxg","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snqxg-1-master.tif","353","","","","","","","","","pd","","","","","353","r","","","","","","","","","","","","","","","21198-zz000snqxg-1-thumbnail.jpg","21198-zz000snqxg-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snqxg",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snqz0","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snqz0-1-master.tif","354","","","","","","","","","pd","","","","","354","v","","","","","","","","","","","","","","","21198-zz000snqz0-1-thumbnail.jpg","21198-zz000snqz0-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snqz0",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snr00","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snr00-1-master.tif","355","","","","","","","","","pd","","","","","355","r","","","","","","","","","","","","","","","21198-zz000snr00-1-thumbnail.jpg","21198-zz000snr00-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snr00",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snr1h","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snr1h-1-master.tif","356","","","","","","","","","pd","","","","","356","v","","","","","","","","","","","","","","","21198-zz000snr1h-1-thumbnail.jpg","21198-zz000snr1h-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snr1h",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snr21","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snr21-1-master.tif","357","","","","","","","","","pd","","","","","357","r","","","","","","","","","","","","","","","21198-zz000snr21-1-thumbnail.jpg","21198-zz000snr21-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snr21",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snr3j","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snr3j-1-master.tif","358","","","","","","","","","pd","","","","","358","v","","","","","","","","","","","","","","","21198-zz000snr3j-1-thumbnail.jpg","21198-zz000snr3j-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snr3j",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snr42","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snr42-1-master.tif","359","","","","","","","","","pd","","","","","359","r","","","","","","","","","","","","","","","21198-zz000snr42-1-thumbnail.jpg","21198-zz000snr42-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snr42",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snr5k","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snr5k-1-master.tif","360","","","","","","","","","pd","","","","","360","v","","","","","","","","","","","","","","","21198-zz000snr5k-1-thumbnail.jpg","21198-zz000snr5k-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snr5k",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snr63","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snr63-1-master.tif","361","","","","","","","","","pd","","","","","361","r","","","","","","","","","","","","","","","21198-zz000snr63-1-thumbnail.jpg","21198-zz000snr63-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snr63",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snr84","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snr84-1-master.tif","362","","","","","","","","","pd","","","","","362","v","","","","","","","","","","","","","","","21198-zz000snr84-1-thumbnail.jpg","21198-zz000snr84-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snr84",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snr9n","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snr9n-1-master.tif","363","","","","","","","","","pd","","","","","363","r","","","","","","","","","","","","","","","21198-zz000snr9n-1-thumbnail.jpg","21198-zz000snr9n-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snr9n",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snrb5","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snrb5-1-master.tif","364","","","","","","","","","pd","","","","","364","v","","","","","","","","","","","","","","","21198-zz000snrb5-1-thumbnail.jpg","21198-zz000snrb5-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snrb5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snrcp","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snrcp-1-master.tif","365","","","","","","","","","pd","","","","","365","r","","","","","","","","","","","","","","","21198-zz000snrcp-1-thumbnail.jpg","21198-zz000snrcp-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snrcp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snrd6","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snrd6-1-master.tif","366","","","","","","","","","pd","","","","","366","v","","","","","","","","","","","","","","","21198-zz000snrd6-1-thumbnail.jpg","21198-zz000snrd6-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snrd6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snrfq","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snrfq-1-master.tif","367","","","","","","","","","pd","","","","","367","r","","","","","","","","","","","","","","","21198-zz000snrfq-1-thumbnail.jpg","21198-zz000snrfq-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snrfq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snrg7","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snrg7-1-master.tif","368","","","","","","","","","pd","","","","","368","v","","","","","","","","","","","","","","","21198-zz000snrg7-1-thumbnail.jpg","21198-zz000snrg7-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snrg7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snrhr","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snrhr-1-master.tif","369","","","","","","","","","pd","","","","","369","r","","","","","","","","","","","","","","","21198-zz000snrhr-1-thumbnail.jpg","21198-zz000snrhr-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snrhr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snrj8","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snrj8-1-master.tif","370","","","","","","","","","pd","","","","","370","v","","","","","","","","","","","","","","","21198-zz000snrj8-1-thumbnail.jpg","21198-zz000snrj8-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snrj8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snrks","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snrks-1-master.tif","371","","","","","","","","","pd","","","","","371","r","","","","","","","","","","","","","","","21198-zz000snrks-1-thumbnail.jpg","21198-zz000snrks-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snrks",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snrm9","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snrm9-1-master.tif","372","","","","","","","","","pd","","","","","372","v","","","","","","","","","","","","","","","21198-zz000snrm9-1-thumbnail.jpg","21198-zz000snrm9-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snrm9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snrnt","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snrnt-1-master.tif","373","","","","","","","","","pd","","","","","373","r","","","","","","","","","","","","","","","21198-zz000snrnt-1-thumbnail.jpg","21198-zz000snrnt-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snrnt",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000snrpb","ark:/21198/zz000skrmd","2","Completed","Page","medren/masters/21198-zz000snrpb-1-master.tif","374","","","","","","","","","pd","","","","","374","v","","","","","","","","","","","","","","","21198-zz000snrpb-1-thumbnail.jpg","21198-zz000snrpb-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snrpb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtk23","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtk23-1-master.tif","21","","","","","","","","","pd","","","","","21","r","","","","","","","","","","","","","","","21198-zz000wtk23-1-thumbnail.jpg","21198-zz000wtk23-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtk23",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtk3m","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtk3m-1-master.tif","22","","","","","","","","","pd","","","","","22","v","","","","","","","","","","","","","","","21198-zz000wtk3m-1-thumbnail.jpg","21198-zz000wtk3m-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtk3m",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtk44","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtk44-1-master.tif","23","","","","","","","","","pd","","","","","23","r","","","","","","","","","","","","","","","21198-zz000wtk44-1-thumbnail.jpg","21198-zz000wtk44-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtk44",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtk5n","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtk5n-1-master.tif","24","","","","","","","","","pd","","","","","24","v","","","","","","","","","","","","","","","21198-zz000wtk5n-1-thumbnail.jpg","21198-zz000wtk5n-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtk5n",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtk65","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtk65-1-master.tif","25","","","","","","","","","pd","","","","","25","r","","","","","","","","","","","","","","","21198-zz000wtk65-1-thumbnail.jpg","21198-zz000wtk65-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtk65",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtk7p","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtk7p-1-master.tif","26","","","","","","","","","pd","","","","","26","v","","","","","","","","","","","","","","","21198-zz000wtk7p-1-thumbnail.jpg","21198-zz000wtk7p-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtk7p",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtk86","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtk86-1-master.tif","27","","","","","","","","","pd","","","","","27","r","","","","","","","","","","","","","","","21198-zz000wtk86-1-thumbnail.jpg","21198-zz000wtk86-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtk86",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtk9q","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtk9q-1-master.tif","28","","","","","","","","","pd","","","","","28","v","","","","","","","","","","","","","","","21198-zz000wtk9q-1-thumbnail.jpg","21198-zz000wtk9q-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtk9q",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtkb7","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtkb7-1-master.tif","29","","","","","","","","","pd","","","","","29","r","","","","","","","","","","","","","","","21198-zz000wtkb7-1-thumbnail.jpg","21198-zz000wtkb7-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtkb7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtkcr","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtkcr-1-master.tif","30","","","","","","","","","pd","","","","","30","v","","","","","","","","","","","","","","","21198-zz000wtkcr-1-thumbnail.jpg","21198-zz000wtkcr-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtkcr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtkd8","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtkd8-1-master.tif","31","","","","","","","","","pd","","","","","31","r","","","","","","","","","","","","","","","21198-zz000wtkd8-1-thumbnail.jpg","21198-zz000wtkd8-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtkd8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtkfs","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtkfs-1-master.tif","32","","","","","","","","","pd","","","","","32","v","","","","","","","","","","","","","","","21198-zz000wtkfs-1-thumbnail.jpg","21198-zz000wtkfs-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtkfs",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtkg9","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtkg9-1-master.tif","33","","","","","","","","","pd","","","","","33","r","","","","","","","","","","","","","","","21198-zz000wtkg9-1-thumbnail.jpg","21198-zz000wtkg9-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtkg9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtkht","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtkht-1-master.tif","34","","","","","","","","","pd","","","","","34","v","","","","","","","","","","","","","","","21198-zz000wtkht-1-thumbnail.jpg","21198-zz000wtkht-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtkht",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtkjb","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtkjb-1-master.tif","35","","","","","","","","","pd","","","","","35","r","","","","","","","","","","","","","","","21198-zz000wtkjb-1-thumbnail.jpg","21198-zz000wtkjb-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtkjb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtkkv","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtkkv-1-master.tif","36","","","","","","","","","pd","","","","","36","v","","","","","","","","","","","","","","","21198-zz000wtkkv-1-thumbnail.jpg","21198-zz000wtkkv-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtkkv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtkmc","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtkmc-1-master.tif","37","","","","","","","","","pd","","","","","37","r","","","","","","","","","","","","","","","21198-zz000wtkmc-1-thumbnail.jpg","21198-zz000wtkmc-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtkmc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtknw","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtknw-1-master.tif","38","","","","","","","","","pd","","","","","38","v","","","","","","","","","","","","","","","21198-zz000wtknw-1-thumbnail.jpg","21198-zz000wtknw-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtknw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtkpd","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtkpd-1-master.tif","39","","","","","","","","","pd","","","","","39","r","","","","","","","","","","","","","","","21198-zz000wtkpd-1-thumbnail.jpg","21198-zz000wtkpd-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtkpd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000wtkqx","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000wtkqx-1-master.tif","40","","","","","","","","","pd","","","","","40","v","","","","","","","","","","","","","","","21198-zz000wtkqx-1-thumbnail.jpg","21198-zz000wtkqx-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000wtkqx",""
