Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Language,Subject,Name.repository,Name.creator,Title,Relation.rectoVerso,Date.creation,Relation.isPartOf,Alt ID.local,AltTitle.uniform,Description.note,Format.dimensions,Description.abstract,Coverage.geographic,Date.normalized,Publisher.placeOfOrigin,Format.medium,Publisher.publisherName,Relation.textDirection,Format.extent,thumbnailImageName,masterImageName
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqr62,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqr62_1301871_master.tif,82,,,,,,,,,pd,,,,,ms_75_0082,v,,,,,,,,,,,,,,,21198-zz001hqr62_1301871_thumbnail.jpg,21198-zz001hqr62_1301871_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqr7k,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqr7k_1301874_master.tif,83,,,,,,,,,pd,,,,,ms_75_0083,r,,,,,,,,,,,,,,,21198-zz001hqr7k_1301874_thumbnail.jpg,21198-zz001hqr7k_1301874_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqr83,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqr83_1301877_master.tif,84,,,,,,,,,pd,,,,,ms_75_0084,v,,,,,,,,,,,,,,,21198-zz001hqr83_1301877_thumbnail.jpg,21198-zz001hqr83_1301877_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqr9m,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqr9m_1301880_master.tif,85,,,,,,,,,pd,,,,,ms_75_0085,r,,,,,,,,,,,,,,,21198-zz001hqr9m_1301880_thumbnail.jpg,21198-zz001hqr9m_1301880_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrb4,ark:/21198/zz001hqnc6,4,Derived,Page,,86,,,,,,,,,pd,,,,,ms_75_0086,v,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrcn,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrcn_1301883_master.tif,87,,,,,,,,,pd,,,,,ms_75_0087,r,,,,,,,,,,,,,,,21198-zz001hqrcn_1301883_thumbnail.jpg,21198-zz001hqrcn_1301883_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrd5,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrd5_1301886_master.tif,88,,,,,,,,,pd,,,,,ms_75_0088,v,,,,,,,,,,,,,,,21198-zz001hqrd5_1301886_thumbnail.jpg,21198-zz001hqrd5_1301886_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrfp,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrfp_1301889_master.tif,89,,,,,,,,,pd,,,,,ms_75_0089,r,,,,,,,,,,,,,,,21198-zz001hqrfp_1301889_thumbnail.jpg,21198-zz001hqrfp_1301889_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrg6,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrg6_1301892_master.tif,90,,,,,,,,,pd,,,,,ms_75_0090,v,,,,,,,,,,,,,,,21198-zz001hqrg6_1301892_thumbnail.jpg,21198-zz001hqrg6_1301892_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrhq,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrhq_1301895_master.tif,91,,,,,,,,,pd,,,,,ms_75_0091,r,,,,,,,,,,,,,,,21198-zz001hqrhq_1301895_thumbnail.jpg,21198-zz001hqrhq_1301895_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrj7,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrj7_1301898_master.tif,92,,,,,,,,,pd,,,,,ms_75_0092,v,,,,,,,,,,,,,,,21198-zz001hqrj7_1301898_thumbnail.jpg,21198-zz001hqrj7_1301898_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrkr,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrkr_1301901_master.tif,93,,,,,,,,,pd,,,,,ms_75_0093,r,,,,,,,,,,,,,,,21198-zz001hqrkr_1301901_thumbnail.jpg,21198-zz001hqrkr_1301901_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrm8,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrm8_1301905_master.tif,94,,,,,,,,,pd,,,,,ms_75_0094,v,,,,,,,,,,,,,,,21198-zz001hqrm8_1301905_thumbnail.jpg,21198-zz001hqrm8_1301905_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrns,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrns_1301910_master.tif,95,,,,,,,,,pd,,,,,ms_75_0095,r,,,,,,,,,,,,,,,21198-zz001hqrns_1301910_thumbnail.jpg,21198-zz001hqrns_1301910_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrp9,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrp9_1301913_master.tif,96,,,,,,,,,pd,,,,,ms_75_0096,v,,,,,,,,,,,,,,,21198-zz001hqrp9_1301913_thumbnail.jpg,21198-zz001hqrp9_1301913_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrqt,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrqt_1301916_master.tif,97,,,,,,,,,pd,,,,,ms_75_0097,r,,,,,,,,,,,,,,,21198-zz001hqrqt_1301916_thumbnail.jpg,21198-zz001hqrqt_1301916_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrrb,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrrb_1301919_master.tif,98,,,,,,,,,pd,,,,,ms_75_0098,v,,,,,,,,,,,,,,,21198-zz001hqrrb_1301919_thumbnail.jpg,21198-zz001hqrrb_1301919_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrsv,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrsv_1301922_master.tif,99,,,,,,,,,pd,,,,,ms_75_0099,r,,,,,,,,,,,,,,,21198-zz001hqrsv_1301922_thumbnail.jpg,21198-zz001hqrsv_1301922_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrtc,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrtc_1301925_master.tif,100,,,,,,,,,pd,,,,,ms_75_0100,v,,,,,,,,,,,,,,,21198-zz001hqrtc_1301925_thumbnail.jpg,21198-zz001hqrtc_1301925_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrvw,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrvw_1301928_master.tif,101,,,,,,,,,pd,,,,,ms_75_0101,r,,,,,,,,,,,,,,,21198-zz001hqrvw_1301928_thumbnail.jpg,21198-zz001hqrvw_1301928_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrwd,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrwd_1301931_master.tif,102,,,,,,,,,pd,,,,,ms_75_0102,v,,,,,,,,,,,,,,,21198-zz001hqrwd_1301931_thumbnail.jpg,21198-zz001hqrwd_1301931_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrxx,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrxx_1301934_master.tif,103,,,,,,,,,pd,,,,,ms_75_0103,r,,,,,,,,,,,,,,,21198-zz001hqrxx_1301934_thumbnail.jpg,21198-zz001hqrxx_1301934_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqrzf,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqrzf_1301937_master.tif,104,,,,,,,,,pd,,,,,ms_75_0104,v,,,,,,,,,,,,,,,21198-zz001hqrzf_1301937_thumbnail.jpg,21198-zz001hqrzf_1301937_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqs0f,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqs0f_1301940_master.tif,105,,,,,,,,,pd,,,,,ms_75_0105,r,,,,,,,,,,,,,,,21198-zz001hqs0f_1301940_thumbnail.jpg,21198-zz001hqs0f_1301940_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqs1z,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqs1z_1301943_master.tif,106,,,,,,,,,pd,,,,,ms_75_0106,v,,,,,,,,,,,,,,,21198-zz001hqs1z_1301943_thumbnail.jpg,21198-zz001hqs1z_1301943_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqs2g,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqs2g_1301946_master.tif,107,,,,,,,,,pd,,,,,ms_75_0107,r,,,,,,,,,,,,,,,21198-zz001hqs2g_1301946_thumbnail.jpg,21198-zz001hqs2g_1301946_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqs30,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqs30_1301949_master.tif,108,,,,,,,,,pd,,,,,ms_75_0108,v,,,,,,,,,,,,,,,21198-zz001hqs30_1301949_thumbnail.jpg,21198-zz001hqs30_1301949_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqs4h,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqs4h_1301952_master.tif,109,,,,,,,,,pd,,,,,ms_75_0109,r,,,,,,,,,,,,,,,21198-zz001hqs4h_1301952_thumbnail.jpg,21198-zz001hqs4h_1301952_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqs51,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqs51_1301955_master.tif,110,,,,,,,,,pd,,,,,ms_75_0110,v,,,,,,,,,,,,,,,21198-zz001hqs51_1301955_thumbnail.jpg,21198-zz001hqs51_1301955_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqs6j,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqs6j_1301958_master.tif,111,,,,,,,,,pd,,,,,ms_75_0111,r,,,,,,,,,,,,,,,21198-zz001hqs6j_1301958_thumbnail.jpg,21198-zz001hqs6j_1301958_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqs72,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqs72_1301961_master.tif,112,,,,,,,,,pd,,,,,ms_75_0112,v,,,,,,,,,,,,,,,21198-zz001hqs72_1301961_thumbnail.jpg,21198-zz001hqs72_1301961_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqs8k,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqs8k_1301964_master.tif,113,,,,,,,,,pd,,,,,ms_75_0113,r,,,,,,,,,,,,,,,21198-zz001hqs8k_1301964_thumbnail.jpg,21198-zz001hqs8k_1301964_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqs93,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqs93_1301967_master.tif,114,,,,,,,,,pd,,,,,ms_75_0114,v,,,,,,,,,,,,,,,21198-zz001hqs93_1301967_thumbnail.jpg,21198-zz001hqs93_1301967_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsbm,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsbm_1301970_master.tif,115,,,,,,,,,pd,,,,,ms_75_0115,r,,,,,,,,,,,,,,,21198-zz001hqsbm_1301970_thumbnail.jpg,21198-zz001hqsbm_1301970_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsc4,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsc4_1301973_master.tif,116,,,,,,,,,pd,,,,,ms_75_0116,v,,,,,,,,,,,,,,,21198-zz001hqsc4_1301973_thumbnail.jpg,21198-zz001hqsc4_1301973_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsdn,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsdn_1301976_master.tif,117,,,,,,,,,pd,,,,,ms_75_0117,r,,,,,,,,,,,,,,,21198-zz001hqsdn_1301976_thumbnail.jpg,21198-zz001hqsdn_1301976_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsf5,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsf5_1301979_master.tif,118,,,,,,,,,pd,,,,,ms_75_0118,v,,,,,,,,,,,,,,,21198-zz001hqsf5_1301979_thumbnail.jpg,21198-zz001hqsf5_1301979_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsgp,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsgp_1301982_master.tif,119,,,,,,,,,pd,,,,,ms_75_0119,r,,,,,,,,,,,,,,,21198-zz001hqsgp_1301982_thumbnail.jpg,21198-zz001hqsgp_1301982_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsh6,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsh6_1301985_master.tif,120,,,,,,,,,pd,,,,,ms_75_0120,v,,,,,,,,,,,,,,,21198-zz001hqsh6_1301985_thumbnail.jpg,21198-zz001hqsh6_1301985_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsjq,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsjq_1301988_master.tif,121,,,,,,,,,pd,,,,,ms_75_0121,r,,,,,,,,,,,,,,,21198-zz001hqsjq_1301988_thumbnail.jpg,21198-zz001hqsjq_1301988_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsk7,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsk7_1301991_master.tif,122,,,,,,,,,pd,,,,,ms_75_0122,v,,,,,,,,,,,,,,,21198-zz001hqsk7_1301991_thumbnail.jpg,21198-zz001hqsk7_1301991_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsmr,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsmr_1301994_master.tif,123,,,,,,,,,pd,,,,,ms_75_0123,r,,,,,,,,,,,,,,,21198-zz001hqsmr_1301994_thumbnail.jpg,21198-zz001hqsmr_1301994_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsn8,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsn8_1301997_master.tif,124,,,,,,,,,pd,,,,,ms_75_0124,v,,,,,,,,,,,,,,,21198-zz001hqsn8_1301997_thumbnail.jpg,21198-zz001hqsn8_1301997_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsps,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsps_1302000_master.tif,125,,,,,,,,,pd,,,,,ms_75_0125,r,,,,,,,,,,,,,,,21198-zz001hqsps_1302000_thumbnail.jpg,21198-zz001hqsps_1302000_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsq9,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsq9_1302003_master.tif,126,,,,,,,,,pd,,,,,ms_75_0126,v,,,,,,,,,,,,,,,21198-zz001hqsq9_1302003_thumbnail.jpg,21198-zz001hqsq9_1302003_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsrt,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsrt_1310760_master.tif,127,,,,,,,,,pd,,,,,ms_75_0127,r,,,,,,,,,,,,,,,21198-zz001hqsrt_1310760_thumbnail.jpg,21198-zz001hqsrt_1310760_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqssb,ark:/21198/zz001hqnc6,4,Derived,Page,,128,,,,,,,,,pd,,,,,ms_75_0128,v,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqstv,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqstv_1310764_master.tif,129,,,,,,,,,pd,,,,,ms_75_0129,r,,,,,,,,,,,,,,,21198-zz001hqstv_1310764_thumbnail.jpg,21198-zz001hqstv_1310764_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hqsvc,ark:/21198/zz001hqnc6,4,Derived,Page,medren/masters/21198-zz001hqsvc_1310767_master.tif,130,,,,,,,,,pd,,,,,ms_75_0130,v,,,,,,,,,,,,,,,21198-zz001hqsvc_1310767_thumbnail.jpg,21198-zz001hqsvc_1310767_master.tif
