Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Language,Subject,Name.repository,Name.creator,Title,Relation.rectoVerso,Date.creation,Relation.isPartOf,Alt ID.local,AltTitle.uniform,Description.note,Format.dimensions,Description.abstract,Coverage.geographic,Date.normalized,Publisher.placeOfOrigin,Format.medium,Publisher.publisherName,Relation.textDirection,Format.extent,thumbnailImageName,masterImageName
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0pbp,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0pbp-1-master.tif,380,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 378,v,,,,,,,"22. ff. 188v-192, [Glossed Paternoster] Pater noster qui es in celis indulge animabus qui te tam colendum et amandum...",,,,,,,,21198-zz000s0pbp-1-thumbnail.jpg,21198-zz000s0pbp-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0pc6,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0pc6-1-master.tif,381,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 379,r,,,,,,,,,,,,,,,21198-zz000s0pc6-1-thumbnail.jpg,21198-zz000s0pc6-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0pdq,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0pdq-1-master.tif,382,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 380,v,,,,,,,,,,,,,,,21198-zz000s0pdq-1-thumbnail.jpg,21198-zz000s0pdq-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0pf7,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0pf7-1-master.tif,383,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 381,r,,,,,,,,,,,,,,,21198-zz000s0pf7-1-thumbnail.jpg,21198-zz000s0pf7-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0pgr,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0pgr-1-master.tif,384,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 382,v,,,,,,,,,,,,,,,21198-zz000s0pgr-1-thumbnail.jpg,21198-zz000s0pgr-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0ph8,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0ph8-1-master.tif,385,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 383,r,,,,,,,,,,,,,,,21198-zz000s0ph8-1-thumbnail.jpg,21198-zz000s0ph8-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0pjs,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0pjs-1-master.tif,386,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 384,v,,,,,,,,,,,,,,,21198-zz000s0pjs-1-thumbnail.jpg,21198-zz000s0pjs-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0pk9,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0pk9-1-master.tif,388,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 385,r,,,,,,,"23. ff. 192-194, [Glossed Ave Maria] Oratio devota ad dominam nostram pro animabus. Ave Maria ora pro anima famula tua...",,,,,,,,21198-zz000s0pk9-1-thumbnail.jpg,21198-zz000s0pk9-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0q00,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0q00-1-master.tif,181,,,,,,,,,pd,,,,,181,r,,,,,,,,,,,,,,,21198-zz000s0q00-1-thumbnail.jpg,21198-zz000s0q00-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0q1h,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0q1h-1-master.tif,182,,,,,,,,,pd,,,,,182,v,,,,,,,,,,,,,,,21198-zz000s0q1h-1-thumbnail.jpg,21198-zz000s0q1h-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0q21,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0q21-1-master.tif,183,,,,,,,,,pd,,,,,183,r,,,,,,,,,,,,,,,21198-zz000s0q21-1-thumbnail.jpg,21198-zz000s0q21-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0q3j,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0q3j-1-master.tif,184,,,,,,,,,pd,,,,,184,v,,,,,,,,,,,,,,,21198-zz000s0q3j-1-thumbnail.jpg,21198-zz000s0q3j-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0q42,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0q42-1-master.tif,185,,,,,,,,,pd,,,,,185,r,,,,,,,,,,,,,,,21198-zz000s0q42-1-thumbnail.jpg,21198-zz000s0q42-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0q5k,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0q5k-1-master.tif,186,,,,,,,,,pd,,,,,186,v,,,,,,,,,,,,,,,21198-zz000s0q5k-1-thumbnail.jpg,21198-zz000s0q5k-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0q63,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0q63-1-master.tif,187,,,,,,,,,pd,,,,,187,r,,,,,,,,,,,,,,,21198-zz000s0q63-1-thumbnail.jpg,21198-zz000s0q63-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0q7m,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0q7m-1-master.tif,188,,,,,,,,,pd,,,,,188,v,,,,,,,,,,,,,,,21198-zz000s0q7m-1-thumbnail.jpg,21198-zz000s0q7m-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0q84,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0q84-1-master.tif,189,,,,,,,,,pd,,,,,189,r,,,,,,,,,,,,,,,21198-zz000s0q84-1-thumbnail.jpg,21198-zz000s0q84-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0q9n,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0q9n-1-master.tif,190,,,,,,,,,pd,,,,,190,v,,,,,,,,,,,,,,,21198-zz000s0q9n-1-thumbnail.jpg,21198-zz000s0q9n-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0qb5,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0qb5-1-master.tif,191,,,,,,,,,pd,,,,,191,r,,,,,,,,,,,,,,,21198-zz000s0qb5-1-thumbnail.jpg,21198-zz000s0qb5-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0qcp,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0qcp-1-master.tif,192,,,,,,,,,pd,,,,,192,v,,,,,,,,,,,,,,,21198-zz000s0qcp-1-thumbnail.jpg,21198-zz000s0qcp-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0qd6,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0qd6-1-master.tif,193,,,,,,,,,pd,,,,,193,r,,,,,,,,,,,,,,,21198-zz000s0qd6-1-thumbnail.jpg,21198-zz000s0qd6-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0qfq,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0qfq-1-master.tif,194,,,,,,,,,pd,,,,,194,v,,,,,,,,,,,,,,,21198-zz000s0qfq-1-thumbnail.jpg,21198-zz000s0qfq-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0qg7,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0qg7-1-master.tif,195,,,,,,,,,pd,,,,,195,r,,,,,,,,,,,,,,,21198-zz000s0qg7-1-thumbnail.jpg,21198-zz000s0qg7-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0qhr,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0qhr-1-master.tif,196,,,,,,,,,pd,,,,,196,v,,,,,,,,,,,,,,,21198-zz000s0qhr-1-thumbnail.jpg,21198-zz000s0qhr-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0qj8,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0qj8-1-master.tif,197,,,,,,,,,pd,,,,,Coll. 170 Ms. 677 Page 197,r,,,,,,,,,,,,,,,21198-zz000s0qj8-1-thumbnail.jpg,21198-zz000s0qj8-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0qks,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0qks-1-master.tif,198,,,,,,,,,pd,,,,,198,v,,,,,,,,,,,,,,,21198-zz000s0qks-1-thumbnail.jpg,21198-zz000s0qks-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0qm9,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0qm9-1-master.tif,199,,,,,,,,,pd,,,,,199,r,,,,,,,,,,,,,,,21198-zz000s0qm9-1-thumbnail.jpg,21198-zz000s0qm9-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0qnt,ark:/21198/zz000rzpxm,2,Completed,Page,medren/masters/21198-zz000s0qnt-1-master.tif,200,,,,,,,,,pd,,,,,200,v,,,,,,,,,,,,,,,21198-zz000s0qnt-1-thumbnail.jpg,21198-zz000s0qnt-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0qzg,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0qzg-1-master.tif,389,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 386,v,,,,,,,,,,,,,,,21198-zz000s0qzg-1-thumbnail.jpg,21198-zz000s0qzg-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0r0g,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0r0g-1-master.tif,390,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 387,r,,,,,,,,,,,,,,,21198-zz000s0r0g-1-thumbnail.jpg,21198-zz000s0r0g-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0r10,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0r10-1-master.tif,391,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 388,v,,,,,,,,,,,,,,,21198-zz000s0r10-1-thumbnail.jpg,21198-zz000s0r10-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0r2h,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0r2h-1-master.tif,392,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 389,r,,,,,,,"24. ff. 194-201, [Marian prayers for the Dead] Oratio de domina nostra pro defunctis. O dulcissima virgo Maria obsecro te per gladium doloris ...sit nostra in te gloria per cuncta sempiterna secula. Amen.",,,,,,,,21198-zz000s0r2h-1-thumbnail.jpg,21198-zz000s0r2h-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0r31,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0r31-1-master.tif,393,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 390,v,,,,,,,,,,,,,,,21198-zz000s0r31-1-thumbnail.jpg,21198-zz000s0r31-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0r4j,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0r4j-1-master.tif,394,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 391,r,,,,,,,,,,,,,,,21198-zz000s0r4j-1-thumbnail.jpg,21198-zz000s0r4j-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0r52,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0r52-1-master.tif,395,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 392,v,,,,,,,,,,,,,,,21198-zz000s0r52-1-thumbnail.jpg,21198-zz000s0r52-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0r6k,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0r6k-1-master.tif,396,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 393,r,,,,,,,,,,,,,,,21198-zz000s0r6k-1-thumbnail.jpg,21198-zz000s0r6k-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0r73,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0r73-1-master.tif,397,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 394,v,,,,,,,,,,,,,,,21198-zz000s0r73-1-thumbnail.jpg,21198-zz000s0r73-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0r8m,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0r8m-1-master.tif,398,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 395,r,,,,,,,,,,,,,,,21198-zz000s0r8m-1-thumbnail.jpg,21198-zz000s0r8m-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0r94,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0r94-1-master.tif,399,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 396,v,,,,,,,,,,,,,,,21198-zz000s0r94-1-thumbnail.jpg,21198-zz000s0r94-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rbn,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rbn-1-master.tif,400,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 397,r,,,,,,,,,,,,,,,21198-zz000s0rbn-1-thumbnail.jpg,21198-zz000s0rbn-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rc5,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rc5-1-master.tif,401,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 398,v,,,,,,,,,,,,,,,21198-zz000s0rc5-1-thumbnail.jpg,21198-zz000s0rc5-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rdp,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rdp-1-master.tif,402,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 399,r,,,,,,,,,,,,,,,21198-zz000s0rdp-1-thumbnail.jpg,21198-zz000s0rdp-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rf6,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rf6-1-master.tif,403,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 400,v,,,,,,,,,,,,,,,21198-zz000s0rf6-1-thumbnail.jpg,21198-zz000s0rf6-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rgq,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rgq-1-master.tif,404,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 401,r,,,,,,,,,,,,,,,21198-zz000s0rgq-1-thumbnail.jpg,21198-zz000s0rgq-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rh7,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rh7-1-master.tif,405,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 402,v,,,,,,,,,,,,,,,21198-zz000s0rh7-1-thumbnail.jpg,21198-zz000s0rh7-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rjr,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rjr-1-master.tif,406,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 403,r,,,,,,,"25. ff. 201-205v, [Prayers for itemized episodes of the Passion interspersed with Pater nosters.] Incipiunt .XV. Paternoster pro animabus valde boni et utiles de singulis membris domini nostri Jhesu Christi. Pater noster. O dulcissime domine Jhesu Christe pro puncciones spinee corone...per tuam infenitam [sic] bonitatem et clemenciam. Amen.",,,,,,,,21198-zz000s0rjr-1-thumbnail.jpg,21198-zz000s0rjr-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rk8,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rk8-1-master.tif,407,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 404,v,,,,,,,,,,,,,,,21198-zz000s0rk8-1-thumbnail.jpg,21198-zz000s0rk8-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rms,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rms-1-master.tif,408,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 405,r,,,,,,,,,,,,,,,21198-zz000s0rms-1-thumbnail.jpg,21198-zz000s0rms-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rpt,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rpt-1-master.tif,409,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 406,v,,,,,,,,,,,,,,,21198-zz000s0rpt-1-thumbnail.jpg,21198-zz000s0rpt-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rqb,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rqb-1-master.tif,410,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 407,r,,,,,,,,,,,,,,,21198-zz000s0rqb-1-thumbnail.jpg,21198-zz000s0rqb-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rrv,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rrv-1-master.tif,411,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 408,v,,,,,,,,,,,,,,,21198-zz000s0rrv-1-thumbnail.jpg,21198-zz000s0rrv-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rsc,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rsc-1-master.tif,412,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 409,r,,,,,,,,,,,,,,,21198-zz000s0rsc-1-thumbnail.jpg,21198-zz000s0rsc-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rtw,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rtw-1-master.tif,413,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 410,v,,,,,,,,,,,,,,,21198-zz000s0rtw-1-thumbnail.jpg,21198-zz000s0rtw-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rvd,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rvd-1-master.tif,414,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 411,r,,,,,,,,,,,,,,,21198-zz000s0rvd-1-thumbnail.jpg,21198-zz000s0rvd-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rwx,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rwx-1-master.tif,415,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 412,v,,,,,,,"26. ff. 205v-213v, [Additional Paternoster prayers for indulgences] Oratio valde utilis et devota triginta diebus pro animabus dicenda. Pater noster. Per amaritudines...sororis nostre suscipias in eodem amora spiritum eius.",,,,,,,,21198-zz000s0rwx-1-thumbnail.jpg,21198-zz000s0rwx-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rxf,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rxf-1-master.tif,416,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 413,r,,,,,,,,,,,,,,,21198-zz000s0rxf-1-thumbnail.jpg,21198-zz000s0rxf-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0rzz,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0rzz-1-master.tif,417,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 414,v,,,,,,,,,,,,,,,21198-zz000s0rzz-1-thumbnail.jpg,21198-zz000s0rzz-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0s0z,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0s0z-1-master.tif,418,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 415,r,,,,,,,,,,,,,,,21198-zz000s0s0z-1-thumbnail.jpg,21198-zz000s0s0z-1-master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz000s0s1g,ark:/21198/zz000rzcf1,2,Completed,Page,medren/masters/21198-zz000s0s1g-1-master.tif,419,,,,,,,,,pd,,,,,Coll. 170. Ms. 675. Page 416,v,,,,,,,,,,,,,,,21198-zz000s0s1g-1-thumbnail.jpg,21198-zz000s0s1g-1-master.tif
