"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Language","Name.repository","AltTitle.uniform","Description.note","Summary","Title","Alt ID.local","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7ft/7m19f953","ark:/21198/zz002dw7ft","","","Page","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_053A.tif","2","","","private","","","","","","","","","","","Back","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7ft%2F7m19f953",""
"Mikels (Elaine) Papers","ark:/21198/zz002dw7ft/q582hr8k","ark:/21198/zz002dw7ft","","","Page","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_053.tif","1","","","private","","","","","","","","","","","Front","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7ft%2Fq582hr8k",""
