"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Language","Name.repository","AltTitle.uniform","Description.note","Summary","Title","Alt ID.local","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Mikels (Elaine) Papers","ark:/21198/zz002dwbtz/6z821j7r","ark:/21198/zz002dwbtz","","","Page","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_001.tif","1","","","private","","","","","","","","","","","Front","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwbtz%2F6z821j7r",""
"Mikels (Elaine) Papers","ark:/21198/zz002dwbtz/s549n95s","ark:/21198/zz002dwbtz","","","Page","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_001A.tif","2","","","private","","","","","","","","","","","Back","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwbtz%2Fs549n95s",""
