"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Language","Name.repository","AltTitle.uniform","Description.note","Summary","Title","Alt ID.local","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Mikels (Elaine) Papers","ark:/21198/zz002dwbsf/2m01w84v","ark:/21198/zz002dwbsf","","","Page","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_046A.tif","2","","","private","","","","","","","","","","","Back","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwbsf%2F2m01w84v",""
"Mikels (Elaine) Papers","ark:/21198/zz002dwbsf/jq364n9n","ark:/21198/zz002dwbsf","","","Page","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_046.tif","1","","","private","","","","","","","","","","","Front","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwbsf%2Fjq364n9n",""
