"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Language","Name.repository","AltTitle.uniform","Description.note","Summary","Title","Alt ID.local","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Mikels (Elaine) Papers","ark:/21198/zz002dw986/3k59797j","ark:/21198/zz002dw986","","","Page","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_002A.tif","2","","","private","","","","","","","","","","","Back","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw986%2F3k59797j",""
"Mikels (Elaine) Papers","ark:/21198/zz002dw986/jj52hx1k","ark:/21198/zz002dw986","","","Page","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_002.tif","1","","","private","","","","","","","","","","","Front","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw986%2Fjj52hx1k",""
