"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Name.repository","Name.illuminator","Language","Author","AltTitle.other","Description.note","Date.creation","Summary","Date.normalized","Description.adminnote","Description.contents","Condition note","Illustrations note","Description.colophon","Description.history","Binding note","Format.extent","Alt ID.local","Format.dimensions","Relation.isPartOf","AltTitle.uniform","Place of origin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 64","Armenian Manuscripts","ark:/21198/zz0026w358","ark:/21198/zz0009gx2d","Work","paged","","","text","Manuscripts","pd","","University of California, Los Angeles. Library. Department of Special Collections","","arm","","","","","","","","","","","","","","","","","","","","","","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026w358/manifest"
