"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wmb9","ark:/21198/zz0015wm9s","2","Completed","Page","scwu/images/masters/21198-zz0015wmb9-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wmb9"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wmct","ark:/21198/zz0015wm9s","2","Completed","Page","scwu/images/masters/21198-zz0015wmct-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wmct"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wmfv","ark:/21198/zz0015wmdb","2","Completed","Page","scwu/images/masters/21198-zz0015wmfv-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wmfv"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wmgc","ark:/21198/zz0015wmdb","2","Completed","Page","scwu/images/masters/21198-zz0015wmgc-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wmgc"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wmhw","ark:/21198/zz0015wmdb","2","Completed","Page","scwu/images/masters/21198-zz0015wmhw-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wmhw"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wmjd","ark:/21198/zz0015wmdb","2","Completed","Page","scwu/images/masters/21198-zz0015wmjd-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wmjd"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wmkx","ark:/21198/zz0015wmdb","2","Completed","Page","scwu/images/masters/21198-zz0015wmkx-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wmkx"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wmmf","ark:/21198/zz0015wmdb","2","Completed","Page","scwu/images/masters/21198-zz0015wmmf-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wmmf"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wmpg","ark:/21198/zz0015wmnz","2","Completed","Page","scwu/images/masters/21198-zz0015wmpg-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wmpg"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wmq0","ark:/21198/zz0015wmnz","2","Completed","Page","scwu/images/masters/21198-zz0015wmq0-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wmq0"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wmtj","ark:/21198/zz0015wms1","2","Completed","Page","scwu/images/masters/21198-zz0015wmtj-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wmtj"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wmwk","ark:/21198/zz0015wms1","2","Completed","Page","scwu/images/masters/21198-zz0015wmwk-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wmwk"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wn0m","ark:/21198/zz0015wmzm","2","Completed","Page","scwu/images/masters/21198-zz0015wn0m-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wn0m"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wn77","ark:/21198/zz0015wn6q","2","Completed","Page","scwu/images/masters/21198-zz0015wn77-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wn77"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wn98","ark:/21198/zz0015wn8r","2","Completed","Page","scwu/images/masters/21198-zz0015wn98-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wn98"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wnc9","ark:/21198/zz0015wnbs","2","Completed","Page","scwu/images/masters/21198-zz0015wnc9-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wnc9"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wnfb","ark:/21198/zz0015wndt","2","Completed","Page","scwu/images/masters/21198-zz0015wnfb-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wnfb"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wnhc","ark:/21198/zz0015wngv","2","Completed","Page","scwu/images/masters/21198-zz0015wnhc-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wnhc"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wnjw","ark:/21198/zz0015wngv","2","Completed","Page","scwu/images/masters/21198-zz0015wnjw-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wnjw"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wnmx","ark:/21198/zz0015wnkd","2","Completed","Page","scwu/images/masters/21198-zz0015wnmx-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wnmx"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wnnf","ark:/21198/zz0015wnkd","2","Completed","Page","scwu/images/masters/21198-zz0015wnnf-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wnnf"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wnpz","ark:/21198/zz0015wnkd","2","Completed","Page","scwu/images/masters/21198-zz0015wnpz-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wnpz"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wnqg","ark:/21198/zz0015wnkd","2","Completed","Page","scwu/images/masters/21198-zz0015wnqg-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wnqg"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wnsh","ark:/21198/zz0015wnr0","2","Completed","Page","scwu/images/masters/21198-zz0015wnsh-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wnsh"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wnt1","ark:/21198/zz0015wnr0","2","Completed","Page","scwu/images/masters/21198-zz0015wnt1-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wnt1"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wnvj","ark:/21198/zz0015wnr0","2","Completed","Page","scwu/images/masters/21198-zz0015wnvj-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wnvj"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wnz3","ark:/21198/zz0015wnw2","2","Completed","Page","scwu/images/masters/21198-zz0015wnz3-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wnz3"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wp03","ark:/21198/zz0015wnxk","2","Completed","Page","scwu/images/masters/21198-zz0015wp03-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wp03"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wp24","ark:/21198/zz0015wp1m","2","Completed","Page","scwu/images/masters/21198-zz0015wp24-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wp24"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wp45","ark:/21198/zz0015wp3n","2","Completed","Page","scwu/images/masters/21198-zz0015wp45-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wp45"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wp5p","ark:/21198/zz0015wp3n","2","Completed","Page","scwu/images/masters/21198-zz0015wp5p-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wp5p"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wp66","ark:/21198/zz0015wp3n","2","Completed","Page","scwu/images/masters/21198-zz0015wp66-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wp66"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wp7q","ark:/21198/zz0015wp3n","2","Completed","Page","scwu/images/masters/21198-zz0015wp7q-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wp7q"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wp87","ark:/21198/zz0015wp3n","2","Completed","Page","scwu/images/masters/21198-zz0015wp87-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wp87"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wpb8","ark:/21198/zz0015wp9r","2","Completed","Page","scwu/images/masters/21198-zz0015wpb8-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wpb8"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015wpcs","ark:/21198/zz0015wp9r","2","Completed","Page","scwu/images/masters/21198-zz0015wpcs-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wpcs"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00163012","ark:/21198/zz0016300j","2","Completed","Page","scwu/images/masters/21198-zz00163012-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00163012"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016302k","ark:/21198/zz0016300j","2","Completed","Page","scwu/images/masters/21198-zz0016302k-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016302k"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00163054","ark:/21198/zz00163033","2","Completed","Page","scwu/images/masters/21198-zz00163054-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00163054"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016306n","ark:/21198/zz00163033","2","Completed","Page","scwu/images/masters/21198-zz0016306n-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016306n"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00163075","ark:/21198/zz0016304m","2","Completed","Page","scwu/images/masters/21198-zz00163075-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00163075"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00163096","ark:/21198/zz0016308p","2","Completed","Page","scwu/images/masters/21198-zz00163096-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00163096"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001630bq","ark:/21198/zz0016308p","2","Completed","Page","scwu/images/masters/21198-zz001630bq-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001630bq"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001630c7","ark:/21198/zz0016308p","2","Completed","Page","scwu/images/masters/21198-zz001630c7-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001630c7"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001630dr","ark:/21198/zz0016308p","2","Completed","Page","scwu/images/masters/21198-zz001630dr-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001630dr"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001630f8","ark:/21198/zz0016308p","2","Completed","Page","scwu/images/masters/21198-zz001630f8-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Pgae 5","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001630f8"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001630gs","ark:/21198/zz0016308p","2","Completed","Page","scwu/images/masters/21198-zz001630gs-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001630gs"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001630h9","ark:/21198/zz0016308p","2","Completed","Page","scwu/images/masters/21198-zz001630h9-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001630h9"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001630jt","ark:/21198/zz0016308p","2","Completed","Page","scwu/images/masters/21198-zz001630jt-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001630jt"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001630kb","ark:/21198/zz0016308p","2","Completed","Page","scwu/images/masters/21198-zz001630kb-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001630kb"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001630mv","ark:/21198/zz0016308p","2","Completed","Page","scwu/images/masters/21198-zz001630mv-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001630mv"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001630nc","ark:/21198/zz0016308p","2","Completed","Page","scwu/images/masters/21198-zz001630nc-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001630nc"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001632sd","ark:/21198/zz001632rw","2","Completed","Page","scwu/images/masters/21198-zz001632sd-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001632sd"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001632tx","ark:/21198/zz001632rw","2","Completed","Page","scwu/images/masters/21198-zz001632tx-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001632tx"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001632vf","ark:/21198/zz001632rw","2","Completed","Page","scwu/images/masters/21198-zz001632vf-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001632vf"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001632wz","ark:/21198/zz001632rw","2","Completed","Page","scwu/images/masters/21198-zz001632wz-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001632wz"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001632xg","ark:/21198/zz001632rw","2","Completed","Page","scwu/images/masters/21198-zz001632xg-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001632xg"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001632z0","ark:/21198/zz001632rw","2","Completed","Page","scwu/images/masters/21198-zz001632z0-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001632z0"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00163300","ark:/21198/zz001632rw","2","Completed","Page","scwu/images/masters/21198-zz00163300-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00163300"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016331h","ark:/21198/zz001632rw","2","Completed","Page","scwu/images/masters/21198-zz0016331h-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016331h"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00163321","ark:/21198/zz001632rw","2","Completed","Page","scwu/images/masters/21198-zz00163321-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00163321"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00163342","ark:/21198/zz0016333j","2","Completed","Page","scwu/images/masters/21198-zz00163342-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00163342"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016335k","ark:/21198/zz0016333j","2","Completed","Page","scwu/images/masters/21198-zz0016335k-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016335k"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00163363","ark:/21198/zz0016333j","2","Completed","Page","scwu/images/masters/21198-zz00163363-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00163363"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016337m","ark:/21198/zz0016333j","2","Completed","Page","scwu/images/masters/21198-zz0016337m-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016337m"
