File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPcubanolibre/images/ihc_cubanolibre_18980224_001.tif,Page,Page 1,1,ark:/21198/z1bk4151,ark:/21198/z1zd0qsq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd0qsq
Masters/othermasters/DEPcubanolibre/images/ihc_cubanolibre_18980224_002.tif,Page,Page 2,2,ark:/21198/z1bk4151,ark:/21198/z1pv9792,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv9792
Masters/othermasters/DEPcubanolibre/images/ihc_cubanolibre_18980224_003.tif,Page,Page 3,3,ark:/21198/z1bk4151,ark:/21198/z1fb7qs1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7qs1
Masters/othermasters/DEPcubanolibre/images/ihc_cubanolibre_18980224_004.tif,Page,Page 4,4,ark:/21198/z1bk4151,ark:/21198/z15t67d8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t67d8
Masters/othermasters/DEPcubanolibre/images/ihc_cubanolibre_18980315_001.tif,Page,Page 1,1,ark:/21198/z16t38h6,ark:/21198/z1xd3pkf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd3pkf
Masters/othermasters/DEPcubanolibre/images/ihc_cubanolibre_18980315_002.tif,Page,Page 2,2,ark:/21198/z16t38h6,ark:/21198/z1nw263b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw263b
Masters/othermasters/DEPcubanolibre/images/ihc_cubanolibre_18980315_003.tif,Page,Page 3,3,ark:/21198/z16t38h6,ark:/21198/z1dc0prj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0prj
Masters/othermasters/DEPcubanolibre/images/ihc_cubanolibre_18980315_004.tif,Page,Page 4,4,ark:/21198/z16t38h6,ark:/21198/z14x7wnc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x7wnc
Masters/othermasters/DEPcubanolibre/images/ihc_cubanolibre_18980315_005.tif,Page,Page 5,5,ark:/21198/z16t38h6,ark:/21198/z1wd6nf2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6nf2
Masters/othermasters/DEPcubanolibre/images/ihc_cubanolibre_18980315_006.tif,Page,Page 6,6,ark:/21198/z16t38h6,ark:/21198/z1mw54zj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw54zj
