Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Name.author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.inscription,Description.abstract
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176szw,ark:/21198/zz000s2z4b,2,Completed,Page,,1,,,,individuals,,,,text,copyrighted,unpublished,Y,"Warner Communications Inc.|~|Women Against Violence Against Women |~|Myerson, Bess|~|Warner Bros. Records",Los Angeles (Calif.)|~|New York (City) ,Women Against Violence Against Women ,Meeting Minutes - WCI Boycott (WAVAW)|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,Meeting Minutes WCI Board and WAVAW,"May 25, 1978",,,1978-05-25,,
