File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/othermasters/dl_wahon/uclaeal_wahon_B02_bib2997886_vol06/uclaeal_wahon_B02_bib2997886_vol06_001.tif,1,,Front cover,,,,ark:/21198/z13b7f7f,ark:/21198/z13b7f7f/sw43zc5x,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B02_bib2997886_vol06/uclaeal_wahon_B02_bib2997886_vol06_002.tif,2,,Page spread 1,,,,ark:/21198/z13b7f7f,ark:/21198/z13b7f7f/h008p740,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B02_bib2997886_vol06/uclaeal_wahon_B02_bib2997886_vol06_003.tif,3,,Page spread 2,,,,ark:/21198/z13b7f7f,ark:/21198/z13b7f7f/hq11sf52,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B02_bib2997886_vol06/uclaeal_wahon_B02_bib2997886_vol06_004.tif,4,,Page spread 3,,,,ark:/21198/z13b7f7f,ark:/21198/z13b7f7f/pp08t512,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B02_bib2997886_vol06/uclaeal_wahon_B02_bib2997886_vol06_005.tif,5,,Page spread 4,,,,ark:/21198/z13b7f7f,ark:/21198/z13b7f7f/r561km34,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B02_bib2997886_vol06/uclaeal_wahon_B02_bib2997886_vol06_006.tif,6,,Page spread 5,,,,ark:/21198/z13b7f7f,ark:/21198/z13b7f7f/m130cp0d,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B02_bib2997886_vol06/uclaeal_wahon_B02_bib2997886_vol06_007.tif,7,,Page spread 6,,,,ark:/21198/z13b7f7f,ark:/21198/z13b7f7f/t782tc9s,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B02_bib2997886_vol06/uclaeal_wahon_B02_bib2997886_vol06_008.tif,8,,Page spread 7,,,,ark:/21198/z13b7f7f,ark:/21198/z13b7f7f/sp936f14,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B02_bib2997886_vol06/uclaeal_wahon_B02_bib2997886_vol06_009.tif,9,,Page spread 8,,,,ark:/21198/z13b7f7f,ark:/21198/z13b7f7f/sm13n143,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B02_bib2997886_vol06/uclaeal_wahon_B02_bib2997886_vol06_010.tif,10,,Page spread 9,,,,ark:/21198/z13b7f7f,ark:/21198/z13b7f7f/cp48h463,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B02_bib2997886_vol06/uclaeal_wahon_B02_bib2997886_vol06_011.tif,11,,Page spread 10,,,,ark:/21198/z13b7f7f,ark:/21198/z13b7f7f/nr369p11,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B02_bib2997886_vol06/uclaeal_wahon_B02_bib2997886_vol06_012.tif,12,,Page spread 11,,,,ark:/21198/z13b7f7f,ark:/21198/z13b7f7f/rr78jz2d,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B02_bib2997886_vol06/uclaeal_wahon_B02_bib2997886_vol06_013.tif,13,,Page spread 12,,,,ark:/21198/z13b7f7f,ark:/21198/z13b7f7f/dx14801w,Page,
