"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Author","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Type.genre","Language","Rights.publicationStatus","Subject","Relation.isPartOf","Name.subject","Name.illustrator","Name.creator","Name.photographer","Coverage.geographic","Name.repository","Name.engraver","Name.printer","Title","Description.note","Alt ID.local","Date.normalized","Date.creation","AltTitle.other","Description.caption","Format.dimensions","Format.extent","Description.contents","Publisher.placeOfOrigin","Alt ID.oclc","Publisher.publisherName","Description.caption","AltTitle.translated","Opac url","AltTitle.uniform","Description.tableOfContents","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Rare Books (YRL Special Collections)","ark:/21198/zz0009bh4v","ark:/21198/zz0009b7wc","2","Completed","Page","rarebook/masters/srgb/21198-zz0009bh4v-1-master.tif","1","","","","","","","private","","still image","","Book illustrations","","","","Rare Books Collection.  Department of Special Collections, Charles E. Young Research Library, UCLA","","Roux, G.","","","","","","","pp 57 ill. and text","","PQ2269_G91_C7_pp57","","","Chapter VI. Luna Company, Limited","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009bh4v",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009bh5c","ark:/21198/zz0009b7wc","2","Completed","Page","rarebook/masters/srgb/21198-zz0009bh5c-1-master.tif","2","","","","","","","private","","still image","","Book illustrations","eng","","","","","Roux, G.","","","","","","","pp 92 ill. and text","","PQ2269 .G91 C7_pp92","","","Chapter IX. The Great Magnet","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009bh5c",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009bh6w","ark:/21198/zz0009b7wc","2","Completed","Page","rarebook/masters/srgb/21198-zz0009bh6w-1-master.tif","3","","","","","","","private","","still image","","Book illustrations","eng","","","","","Roux, G.","","","","","","","pp 95 ill.","","PQ2269_G91_C7_pp95","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009bh6w",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009bh7d","ark:/21198/zz0009b7wc","2","Completed","Page","rarebook/masters/srgb/21198-zz0009bh7d-1-master.tif","4","","","","","","","private","","still image","","","eng","","","","","Roux, G.","","","","","","","pp 106 text","","PQ2269 .G91 C7_pp106","","","Lyccum. It can gather up the solar heat...","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009bh7d",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009bh8x","ark:/21198/zz0009b7wc","2","Completed","Page","rarebook/masters/srgb/21198-zz0009bh8x-1-master.tif","5","","","","","","","private","","still image","","Book illustrations","eng","","","","","Roux, G.","","","","","","","pp 107 ill.","","PQ2269 G91 C7_pp107","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009bh8x",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009bh9f","ark:/21198/zz0009b7wc","2","Completed","Page","rarebook/masters/srgb/21198-zz0009bh9f-1-master.tif","6","","","","","","","private","","still image","","Book illustrations","eng","","","","","Roux, G.","","","","","","","pp 123 ill.","","PQ2269_G91_C7_pp123","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009bh9f",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009bhbz","ark:/21198/zz0009b7wc","2","Completed","Page","rarebook/masters/srgb/21198-zz0009bhbz-1-master.tif","7","","","","","","","private","","still image","","Book illustrations","eng","","","","","Roux, G.","","","","","","","pp 161 ill. and text","","PQ2269_G91_C7_pp161","","","Chapter XVI.  Kaddour at Bay","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009bhbz",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009bhcg","ark:/21198/zz0009b7wc","2","Completed","Page","rarebook/masters/srgb/21198-zz0009bhcg-1-master.tif","8","","","","","","","private","","still image","","Book illustrations","eng","","","","","Roux, G.","","","","","","","pp 188 ill.","","PQ2269_G91_C7_pp188","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009bhcg",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009bhd0","ark:/21198/zz0009b7wc","2","Completed","Page","rarebook/masters/srgb/21198-zz0009bhd0-1-master.tif","9","","","","","","","private","","still image","","Book illustrations","eng","","","","","Roux, G.","","","","","","","pp 283 ill.","","PQ2269_G91_C7_pp282","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009bhd0",""
