"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Author","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Type.genre","Language","Rights.publicationStatus","Subject","Relation.isPartOf","Name.subject","Name.illustrator","Name.creator","Name.photographer","Coverage.geographic","Name.repository","Name.engraver","Name.printer","Title","Description.note","Alt ID.local","Date.normalized","Date.creation","AltTitle.other","Description.caption","Format.dimensions","Format.extent","Description.contents","Publisher.placeOfOrigin","Alt ID.oclc","Publisher.publisherName","Description.caption","AltTitle.translated","Opac url","AltTitle.uniform","Description.tableOfContents","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9bqf","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_001.tif","1","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_001.tif","","uclalsc_6918156_001","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9bqf",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9brz","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_002.tif","2","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_002.tif","","uclalsc_6918156_002","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9brz",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9bsg","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_003.tif","3","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_003.tif","","uclalsc_6918156_003","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9bsg",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9bt0","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_004.tif","4","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_004.tif","","uclalsc_6918156_004","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9bt0",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9bvh","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_005.tif","5","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_005.tif","","uclalsc_6918156_005","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9bvh",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9bw1","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_006.tif","6","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_006.tif","","uclalsc_6918156_006","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9bw1",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9bxj","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_007.tif","7","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_007.tif","","uclalsc_6918156_007","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9bxj",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9bz2","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_008.tif","8","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_008.tif","","uclalsc_6918156_008","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9bz2",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9c02","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_009.tif","9","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_009.tif","","uclalsc_6918156_009","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9c02",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9c1k","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_010.tif","10","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_010.tif","","uclalsc_6918156_010","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9c1k",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9c23","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_011.tif","11","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_011.tif","","uclalsc_6918156_011","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9c23",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9c3m","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_012.tif","12","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_012.tif","","uclalsc_6918156_012","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9c3m",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9c44","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_013.tif","13","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_013.tif","","uclalsc_6918156_013","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9c44",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9c5n","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_014.tif","14","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_014.tif","","uclalsc_6918156_014","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9c5n",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9c65","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_015.tif","15","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_015.tif","","uclalsc_6918156_015","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9c65",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9c7p","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_016.tif","16","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_016.tif","","uclalsc_6918156_016","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9c7p",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9c86","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_017.tif","17","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_017.tif","","uclalsc_6918156_017","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9c86",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9c9q","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_018.tif","18","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_018.tif","","uclalsc_6918156_018","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9c9q",""
