"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz0028c4h1","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_001r.tif","1","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028c4h1","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028c4jj","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_001v.tif","2","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028c4jj","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028c4k2","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_002r.tif","3","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028c4k2","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028c4mk","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_002v.tif","4","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028c4mk","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028c4n3","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_003r.tif","5","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028c4n3","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028c4pm","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_003v.tif","6","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028c4pm","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028c4q4","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_004r.tif","7","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028c4q4","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028c4rn","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_004v.tif","8","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028c4rn","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028c4s5","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_005r.tif","9","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028c4s5","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028c4tp","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_005v.tif","10","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028c4tp","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028c4v6","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_006r.tif","11","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028c4v6","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028c4wq","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_006v.tif","12","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028c4x7","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_007r.tif","13","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028c4x7","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028c4zr","ark:/21198/zz00289pgb","2","Completed","Page","StGall/masters/karlsruhe_003/BLB_CodAugPerg_003_007v.tif","14","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028c4zr","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7v","","","","","","","","","","","","succeeded"
