"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz00161mq6","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161mq6-1-master.tif","1","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161mq6","","","","","","","","","","","","","","","Front cover","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161mrq","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161mrq-1-master.tif","2","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161mrq","","","","","","","","","","","","","","","Inside front cover","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161ms7","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161ms7-1-master.tif","3","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161ms7","","","","","","","","","","","","","","","Flyleaf r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161mtr","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161mtr-1-master.tif","4","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161mtr","","","","","","","","","","","","","","","Flyleaf v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00179366","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00179366_757315_master.tif","5","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179366","","","","","","","","","","","","","","","f. 1r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161mzt","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161mzt-1-master.tif","6","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161mzt","","","","","","","","","","","","","","","f. 1v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161n0t","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161n0t-1-master.tif","7","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161n0t","","","","","","","","","","","","","","","f. 2r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161n1b","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161n1b-1-master.tif","8","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161n1b","","","","","","","","","","","","","","","f. 2r","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161n2v","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161n2v-1-master.tif","9","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161n2v","","","","","","","","","","","","","","","f. 3r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161n3c","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161n3c-1-master.tif","10","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161n3c","","","","","","","","","","","","","","","f. 3r","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161n4w","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161n4w-1-master.tif","11","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161n4w","","","","","","","","","","","","","","","f. 4r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161n5d","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161n5d-1-master.tif","12","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161n5d","","","","","","","","","","","","","","","f. 4r","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161n6x","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161n6x-1-master.tif","13","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161n6x","","","","","","","","","","","","","","","f. 5r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161n7f","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161n7f-1-master.tif","14","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161n7f","","","","","","","","","","","","","","","f. 5r","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161n8z","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161n8z-1-master.tif","15","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161n8z","","","","","","","","","","","","","","","f. 6r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161n9g","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161n9g-1-master.tif","16","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161n9g","","","","","","","","","","","","","","","f. 6r","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161nb0","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161nb0-1-master.tif","17","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161nb0","","","","","","","","","","","","","","","f. 7r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161nch","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161nch-1-master.tif","18","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161nch","","","","","","","","","","","","","","","f. 7r","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz00161nd1","ark:/21198/zz00161mpp","2","Completed","Page","StGall/masters/karlsruhe_018/21198-zz00161nd1-1-master.tif","19","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161nd1","","","","","","","","","","","","","","","f. 8r","r","","","","","","","","","","","succeeded"
