"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqttg","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_001.tif","1","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 1","uclamss_107_b01_f07_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqttg",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqtv0","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_002.tif","2","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 2","uclamss_107_b01_f07_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqtv0",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqtwh","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_003.tif","3","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 3","uclamss_107_b01_f07_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqtwh",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqtx1","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_004.tif","4","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 4","uclamss_107_b01_f07_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqtx1",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqtzj","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_005.tif","5","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 5","uclamss_107_b01_f07_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqtzj",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqv0j","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_006.tif","6","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 6","uclamss_107_b01_f07_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqv0j",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqv12","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_007.tif","7","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 7","uclamss_107_b01_f07_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqv12",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqv2k","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_008.tif","8","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 8","uclamss_107_b01_f07_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqv2k",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqv33","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_009.tif","9","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 9","uclamss_107_b01_f07_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqv33",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqv4m","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_010.tif","10","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 10","uclamss_107_b01_f07_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqv4m",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqv54","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_011.tif","11","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 11","uclamss_107_b01_f07_011","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqv54",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqv6n","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_012.tif","12","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 12","uclamss_107_b01_f07_012","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqv6n",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqv75","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_013.tif","13","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 13","uclamss_107_b01_f07_013","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqv75",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqv8p","ark:/21198/zz002dqtsz","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f07_014.tif","14","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 7, 14","uclamss_107_b01_f07_014","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqv8p",""
