"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3f3","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_001.tif","1","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 1","uclamss_107_b01_f12_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3f3",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3gm","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_002.tif","2","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 2","uclamss_107_b01_f12_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3gm",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3h4","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_003.tif","3","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 3","uclamss_107_b01_f12_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3h4",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3jn","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_004.tif","4","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 4","uclamss_107_b01_f12_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3jn",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3k5","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_005.tif","5","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 5","uclamss_107_b01_f12_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3k5",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3mp","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_006.tif","6","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 6","uclamss_107_b01_f12_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3mp",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3n6","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_007.tif","7","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 7","uclamss_107_b01_f12_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3n6",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3pq","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_008.tif","8","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 8","uclamss_107_b01_f12_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3pq",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3q7","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_009.tif","9","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 9","uclamss_107_b01_f12_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3q7",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3rr","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_010.tif","10","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 10","uclamss_107_b01_f12_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3rr",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3s8","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_011.tif","11","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 11","uclamss_107_b01_f12_011","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3s8",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3ts","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_012.tif","12","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 12","uclamss_107_b01_f12_012","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3ts",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3v9","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_013.tif","13","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 13","uclamss_107_b01_f12_013","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3v9",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3wt","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_014.tif","14","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 14","uclamss_107_b01_f12_014","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3wt",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3xb","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_015.tif","15","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 15","uclamss_107_b01_f12_015","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3xb",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr3zv","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_016.tif","16","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 16","uclamss_107_b01_f12_016","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr3zv",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr40v","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_017.tif","17","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 17","uclamss_107_b01_f12_017","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr40v",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr41c","ark:/21198/zz002dr3dk","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f12_018.tif","18","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 12, 18","uclamss_107_b01_f12_018","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr41c",""
