"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0bf","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_068.tif","68","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 68","uclamss_107_b05_f08_068","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0bf",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0cz","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_069.tif","69","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 69","uclamss_107_b05_f08_069","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0cz",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0dg","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_070.tif","70","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 70","uclamss_107_b05_f08_070","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0dg",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0f0","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_071.tif","71","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 71","uclamss_107_b05_f08_071","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0f0",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0gh","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_072.tif","72","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 72","uclamss_107_b05_f08_072","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0gh",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0h1","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_073.tif","73","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 73","uclamss_107_b05_f08_073","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0h1",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0jj","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_074.tif","74","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 74","uclamss_107_b05_f08_074","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0jj",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0k2","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_075.tif","75","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 75","uclamss_107_b05_f08_075","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0k2",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0mk","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_076.tif","76","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 76","uclamss_107_b05_f08_076","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0mk",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0n3","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_077.tif","77","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 77","uclamss_107_b05_f08_077","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0n3",""
