"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dtqd5","ark:/21198/zz002dtqcn","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f07_001.tif","1","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 7, 1","uclamss_107_b05_f07_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtqd5",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dtqfp","ark:/21198/zz002dtqcn","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f07_002.tif","2","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 7, 2","uclamss_107_b05_f07_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtqfp",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dtqg6","ark:/21198/zz002dtqcn","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f07_003.tif","3","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 7, 3","uclamss_107_b05_f07_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtqg6",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dtqhq","ark:/21198/zz002dtqcn","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f07_004.tif","4","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 7, 4","uclamss_107_b05_f07_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtqhq",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dtqj7","ark:/21198/zz002dtqcn","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f07_005.tif","5","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 7, 5","uclamss_107_b05_f07_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtqj7",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dtqkr","ark:/21198/zz002dtqcn","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f07_006.tif","6","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 7, 6","uclamss_107_b05_f07_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtqkr",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dtqm8","ark:/21198/zz002dtqcn","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f07_007.tif","7","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 7, 7","uclamss_107_b05_f07_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtqm8",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dtqns","ark:/21198/zz002dtqcn","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f07_008.tif","8","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 7, 8","uclamss_107_b05_f07_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtqns",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dtqp9","ark:/21198/zz002dtqcn","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f07_009.tif","9","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 7, 9","uclamss_107_b05_f07_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtqp9",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dtqqt","ark:/21198/zz002dtqcn","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f07_010.tif","10","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 7, 10","uclamss_107_b05_f07_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtqqt",""
