"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqsds","ark:/21198/zz002dqsc8","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f05_001.tif","1","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 5, 1","uclamss_107_b01_f05_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqsds",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqsf9","ark:/21198/zz002dqsc8","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f05_002.tif","2","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 5, 2","uclamss_107_b01_f05_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqsf9",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqsgt","ark:/21198/zz002dqsc8","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f05_003.tif","3","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 5, 3","uclamss_107_b01_f05_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqsgt",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqshb","ark:/21198/zz002dqsc8","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f05_004.tif","4","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 5, 4","uclamss_107_b01_f05_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqshb",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqsjv","ark:/21198/zz002dqsc8","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f05_005.tif","5","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 5, 5","uclamss_107_b01_f05_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqsjv",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqskc","ark:/21198/zz002dqsc8","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f05_006.tif","6","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 5, 6","uclamss_107_b01_f05_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqskc",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqsmw","ark:/21198/zz002dqsc8","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f05_007.tif","7","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 5, 7","uclamss_107_b01_f05_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqsmw",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqsnd","ark:/21198/zz002dqsc8","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f05_008.tif","8","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 5, 8","uclamss_107_b01_f05_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqsnd",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqspx","ark:/21198/zz002dqsc8","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f05_009.tif","9","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 5, 9","uclamss_107_b01_f05_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqspx",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dqsqf","ark:/21198/zz002dqsc8","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b01_f05_010.tif","10","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 1, Folder 5, 10","uclamss_107_b01_f05_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqsqf",""
