"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dt6cd","ark:/21198/zz002dt6bw","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f10_001.tif","1","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 10, 1","uclamss_107_b04_f10_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dt6cd",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dt6dx","ark:/21198/zz002dt6bw","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f10_002.tif","2","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 10, 2","uclamss_107_b04_f10_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dt6dx",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dt6ff","ark:/21198/zz002dt6bw","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f10_003.tif","3","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 10, 3","uclamss_107_b04_f10_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dt6ff",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dt6gz","ark:/21198/zz002dt6bw","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f10_004.tif","4","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 10, 4","uclamss_107_b04_f10_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dt6gz",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dt6hg","ark:/21198/zz002dt6bw","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f10_005.tif","5","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 10, 5","uclamss_107_b04_f10_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dt6hg",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dt6j0","ark:/21198/zz002dt6bw","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f10_006.tif","6","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 10, 6","uclamss_107_b04_f10_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dt6j0",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dt6kh","ark:/21198/zz002dt6bw","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f10_007.tif","7","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 10, 7","uclamss_107_b04_f10_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dt6kh",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dt6m1","ark:/21198/zz002dt6bw","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f10_008.tif","8","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 10, 8","uclamss_107_b04_f10_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dt6m1",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dt6nj","ark:/21198/zz002dt6bw","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f10_009.tif","9","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 10, 9","uclamss_107_b04_f10_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dt6nj",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dt6p2","ark:/21198/zz002dt6bw","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f10_010.tif","10","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 10, 10","uclamss_107_b04_f10_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dt6p2",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dt6qk","ark:/21198/zz002dt6bw","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f10_011.tif","11","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 10, 11","uclamss_107_b04_f10_011","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dt6qk",""
