"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dstfp","ark:/21198/zz002dstd5","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f03_001.tif","1","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 3, 1","uclamss_107_b04_f03_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dstfp",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dstg6","ark:/21198/zz002dstd5","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f03_002.tif","2","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 3, 2","uclamss_107_b04_f03_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dstg6",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dsthq","ark:/21198/zz002dstd5","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f03_003.tif","3","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 3, 3","uclamss_107_b04_f03_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dsthq",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dstj7","ark:/21198/zz002dstd5","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f03_004.tif","4","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 3, 4","uclamss_107_b04_f03_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dstj7",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dstkr","ark:/21198/zz002dstd5","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f03_005.tif","5","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 3, 5","uclamss_107_b04_f03_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dstkr",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dstm8","ark:/21198/zz002dstd5","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f03_006.tif","6","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 3, 6","uclamss_107_b04_f03_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dstm8",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dstns","ark:/21198/zz002dstd5","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f03_007.tif","7","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 3, 7","uclamss_107_b04_f03_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dstns",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dstp9","ark:/21198/zz002dstd5","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f03_008.tif","8","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 3, 8","uclamss_107_b04_f03_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dstp9",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dstqt","ark:/21198/zz002dstd5","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f03_009.tif","9","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 3, 9","uclamss_107_b04_f03_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dstqt",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dstrb","ark:/21198/zz002dstd5","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b04_f03_010.tif","10","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 4, Folder 3, 10","uclamss_107_b04_f03_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dstrb",""
