"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv39c","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_001.tif","1","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 1","uclamss_107_b05_f09_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv39c",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3bw","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_002.tif","2","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 2","uclamss_107_b05_f09_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3bw",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3cd","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_003.tif","3","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 3","uclamss_107_b05_f09_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3cd",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3dx","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_004.tif","4","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 4","uclamss_107_b05_f09_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3dx",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3ff","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_005.tif","5","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 5","uclamss_107_b05_f09_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3ff",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3gz","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_006.tif","6","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 6","uclamss_107_b05_f09_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3gz",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3hg","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_007.tif","7","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 7","uclamss_107_b05_f09_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3hg",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3j0","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_008.tif","8","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 8","uclamss_107_b05_f09_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3j0",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3kh","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_009.tif","9","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 9","uclamss_107_b05_f09_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3kh",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3m1","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_010.tif","10","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 10","uclamss_107_b05_f09_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3m1",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3nj","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_011.tif","11","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 11","uclamss_107_b05_f09_011","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3nj",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3p2","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_012.tif","12","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 12","uclamss_107_b05_f09_012","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3p2",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3qk","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_013.tif","13","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 13","uclamss_107_b05_f09_013","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3qk",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3r3","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_014.tif","14","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 14","uclamss_107_b05_f09_014","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3r3",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3sm","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_015.tif","15","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 15","uclamss_107_b05_f09_015","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3sm",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3t4","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_016.tif","16","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 16","uclamss_107_b05_f09_016","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3t4",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv3vn","ark:/21198/zz002dv38v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f09_017.tif","17","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 9, 17","uclamss_107_b05_f09_017","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv3vn",""
