"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv9nf","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_081.tif","81","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 81","uclamss_107_b12_f02_081","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv9nf",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv9pz","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_082.tif","82","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 82","uclamss_107_b12_f02_082","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv9pz",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv9qg","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_083.tif","83","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 83","uclamss_107_b12_f02_083","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv9qg",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv9r0","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_084.tif","84","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 84","uclamss_107_b12_f02_084","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv9r0",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv9sh","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_085.tif","85","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 85","uclamss_107_b12_f02_085","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv9sh",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv9t1","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_086.tif","86","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 86","uclamss_107_b12_f02_086","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv9t1",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv9vj","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_087.tif","87","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 87","uclamss_107_b12_f02_087","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv9vj",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv9w2","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_088.tif","88","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 88","uclamss_107_b12_f02_088","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv9w2",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv9xk","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_089.tif","89","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 89","uclamss_107_b12_f02_089","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv9xk",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv9z3","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_090.tif","90","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 90","uclamss_107_b12_f02_090","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv9z3",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvb03","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_091.tif","91","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 91","uclamss_107_b12_f02_091","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvb03",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvb1m","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_092.tif","92","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 92","uclamss_107_b12_f02_092","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvb1m",""
