"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds0rr","ark:/21198/zz002ds0q7","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f03_001.tif","1","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 3, 1","uclamss_107_b03_f03_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds0rr",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds0s8","ark:/21198/zz002ds0q7","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f03_002.tif","2","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 3, 2","uclamss_107_b03_f03_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds0s8",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds0ts","ark:/21198/zz002ds0q7","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f03_003.tif","3","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 3, 3","uclamss_107_b03_f03_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds0ts",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds0v9","ark:/21198/zz002ds0q7","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f03_004.tif","4","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 3, 4","uclamss_107_b03_f03_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds0v9",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds0wt","ark:/21198/zz002ds0q7","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f03_005.tif","5","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 3, 5","uclamss_107_b03_f03_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds0wt",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds0xb","ark:/21198/zz002ds0q7","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f03_006.tif","6","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 3, 6","uclamss_107_b03_f03_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds0xb",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds0zv","ark:/21198/zz002ds0q7","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f03_007.tif","7","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 3, 7","uclamss_107_b03_f03_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds0zv",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds10v","ark:/21198/zz002ds0q7","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f03_008.tif","8","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 3, 8","uclamss_107_b03_f03_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds10v",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds11c","ark:/21198/zz002ds0q7","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f03_009.tif","9","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 3, 9","uclamss_107_b03_f03_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds11c",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds12w","ark:/21198/zz002ds0q7","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f03_010.tif","10","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 3, 10","uclamss_107_b03_f03_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds12w",""
