"Object Type","File Name","Title","Item Sequence","Parent ARK","Item ARK","local ID","Publisher","Publisher.place","Date.issued (single)","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Abstract","Note.contents","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Subject.topic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_001.tif","Page 1","1","ark:/21198/z1cz56jh","ark:/21198/z1961hkz","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1961hkz",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_002.tif","Page 2","2","ark:/21198/z1cz56jh","ark:/21198/z15f0rv7","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0rv7",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_003.tif","Page 3","3","ark:/21198/z1cz56jh","ark:/21198/z11p013v","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p013v",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_004.tif","Page 4","4","ark:/21198/z1cz56jh","ark:/21198/z1ww9hph","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9hph",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_005.tif","Page 5","5","ark:/21198/z1cz56jh","ark:/21198/z1s48s0z","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48s0z",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_006.tif","Page 6","6","ark:/21198/z1cz56jh","ark:/21198/z1nc818m","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc818m",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_007.tif","Page 7","7","ark:/21198/z1cz56jh","ark:/21198/z1hq5zzt","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5zzt",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_008.tif","Page 8","8","ark:/21198/z1cz56jh","ark:/21198/z1cz577w","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz577w",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_009.tif","Page 9","9","ark:/21198/z1cz56jh","ark:/21198/z1864gfk","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1864gfk",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_010.tif","Page 10","10","ark:/21198/z1cz56jh","ark:/21198/z14f3qpd","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3qpd",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_011.tif","Page 11","11","ark:/21198/z1cz56jh","ark:/21198/z10p300x","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p300x",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_012.tif","Page 12","12","ark:/21198/z1cz56jh","ark:/21198/z1vx2gjp","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2gjp",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_013.tif","Page 13","13","ark:/21198/z1cz56jh","ark:/21198/z1r51qst","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51qst",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_014.tif","Page 14","14","ark:/21198/z1cz56jh","ark:/21198/z1mg9pj5","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9pj5",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_015.tif","Page 15","15","ark:/21198/z1cz56jh","ark:/21198/z1gq8xtf","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8xtf",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_016.tif","Page 16","16","ark:/21198/z1cz56jh","ark:/21198/z1bz861m","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz861m",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_017.tif","Page 17","17","ark:/21198/z1cz56jh","ark:/21198/z1767f96","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767f96",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_018.tif","Page 18","18","ark:/21198/z1cz56jh","ark:/21198/z13f6pnc","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6pnc",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_019.tif","Page 19","19","ark:/21198/z1cz56jh","ark:/21198/z1zp6641","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6641",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_020.tif","Page 20","20","ark:/21198/z1cz56jh","ark:/21198/z1tx5ffr","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5ffr",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_021.tif","Page 21","21","ark:/21198/z1cz56jh","ark:/21198/z1q83d42","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83d42",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_022.tif","Page 22","22","ark:/21198/z1cz56jh","ark:/21198/z1kh2ncw","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2ncw",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_023.tif","Page 23","23","ark:/21198/z1cz56jh","ark:/21198/z1fr1wmq","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1wmq",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_024.tif","Page 24","24","ark:/21198/z1cz56jh","ark:/21198/z1b014v7","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b014v7",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_025.tif","Page 25","25","ark:/21198/z1cz56jh","ark:/21198/z1670d6t","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1670d6t",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_026.tif","Page 26","26","ark:/21198/z1cz56jh","ark:/21198/z12f9ngj","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9ngj",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_027.tif","Page 27","27","ark:/21198/z1cz56jh","ark:/21198/z1xp94zs","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp94zs",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_028.tif","Page 28","28","ark:/21198/z1cz56jh","ark:/21198/z1t173pj","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t173pj",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_029.tif","Page 29","29","ark:/21198/z1cz56jh","ark:/21198/z1p86bxc","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p86bxc",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_030.tif","Page 30","30","ark:/21198/z1cz56jh","ark:/21198/z1jh5m45","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5m45",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_031.tif","Page 31","31","ark:/21198/z1cz56jh","ark:/21198/z1dr4vfw","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4vfw",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v008_032.tif","Page 32","32","ark:/21198/z1cz56jh","ark:/21198/z19043r9","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19043r9",""
