"Object Type","File Name","Title","Item Sequence","Parent ARK","Item ARK","local ID","Publisher","Publisher.place","Date.issued (single)","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Abstract","Note.contents","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Subject.topic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_001.tif","Page 1","1","ark:/21198/z1vx2fv9","ark:/21198/z1b8784h","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b8784h",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_002.tif","Page 2","2","ark:/21198/z1vx2fv9","ark:/21198/z16h6hf7","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6hf7",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_003.tif","Page 3","3","ark:/21198/z1vx2fv9","ark:/21198/z12r5rrz","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5rrz",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_004.tif","Page 4","4","ark:/21198/z1vx2fv9","ark:/21198/z1z33zqr","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33zqr",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_005.tif","Page 5","5","ark:/21198/z1vx2fv9","ark:/21198/z1tb370t","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb370t",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_006.tif","Page 6","6","ark:/21198/z1vx2fv9","ark:/21198/z1pk2g66","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2g66",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_007.tif","Page 7","7","ark:/21198/z1vx2fv9","ark:/21198/z1jt1qf1","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1qf1",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_008.tif","Page 8","8","ark:/21198/z1vx2fv9","ark:/21198/z1f20zqm","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20zqm",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_009.tif","Page 9","9","ark:/21198/z1vx2fv9","ark:/21198/z199072k","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz199072k",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_010.tif","Page 10","10","ark:/21198/z1vx2fv9","ark:/21198/z15h9gb9","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9gb9",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_011.tif","Page 11","11","ark:/21198/z1vx2fv9","ark:/21198/z11v7f19","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v7f19",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_012.tif","Page 12","12","ark:/21198/z1vx2fv9","ark:/21198/z1x36xkc","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36xkc",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_013.tif","Page 13","13","ark:/21198/z1vx2fv9","ark:/21198/z1sb65s4","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb65s4",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_014.tif","Page 14","14","ark:/21198/z1vx2fv9","ark:/21198/z1nk5f1c","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5f1c",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_015.tif","Page 15","15","ark:/21198/z1vx2fv9","ark:/21198/z1ht4pb3","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4pb3",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_016.tif","Page 16","16","ark:/21198/z1vx2fv9","ark:/21198/z1d23xpk","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23xpk",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_017.tif","Page 17","17","ark:/21198/z1vx2fv9","ark:/21198/z1893603","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893603",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_018.tif","Page 18","18","ark:/21198/z1vx2fv9","ark:/21198/z14n14ms","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n14ms",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_019.tif","Page 19","19","ark:/21198/z1vx2fv9","ark:/21198/z10w0cvm","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w0cvm",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v012_020.tif","Page 20","20","ark:/21198/z1vx2fv9","ark:/21198/z1w39wc3","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39wc3",""
