"Object Type","File Name","Title","Item Sequence","Parent ARK","Item ARK","local ID","Publisher","Publisher.place","Date.issued (single)","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Abstract","Note.contents","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Subject.topic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_001.tif","Page 1","1","ark:/21198/z1tm99gz","ark:/21198/z10w0d6h","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w0d6h",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_002.tif","Page 2","2","ark:/21198/z1tm99gz","ark:/21198/z1w39wqk","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39wqk",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_003.tif","Page 3","3","ark:/21198/z1tm99gz","ark:/21198/z1rb94zs","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb94zs",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_004.tif","Page 4","4","ark:/21198/z1tm99gz","ark:/21198/z1mp73mb","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp73mb",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_005.tif","Page 5","5","ark:/21198/z1tm99gz","ark:/21198/z1gx6bx2","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx6bx2",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_006.tif","Page 6","6","ark:/21198/z1tm99gz","ark:/21198/z1c55m7h","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55m7h",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_007.tif","Page 7","7","ark:/21198/z1tm99gz","ark:/21198/z17d4vkp","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4vkp",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_008.tif","Page 8","8","ark:/21198/z1tm99gz","ark:/21198/z13n43tw","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n43tw",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_009.tif","Page 9","9","ark:/21198/z1tm99gz","ark:/21198/z1zw3m8q","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3m8q",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_010.tif","Page 10","10","ark:/21198/z1tm99gz","ark:/21198/z1v42vj9","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42vj9",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_011.tif","Page 11","11","ark:/21198/z1tm99gz","ark:/21198/z1qg0t8r","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0t8r",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_012.tif","Page 12","12","ark:/21198/z1tm99gz","ark:/21198/z1kq02jd","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq02jd",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_013.tif","Page 13","13","ark:/21198/z1tm99gz","ark:/21198/z1fx99w1","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx99w1",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_014.tif","Page 14","14","ark:/21198/z1tm99gz","ark:/21198/z1b58k51","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b58k51",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_015.tif","Page 15","15","ark:/21198/z1tm99gz","ark:/21198/z16d7tf9","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7tf9",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v001_016.tif","Page 16","16","ark:/21198/z1tm99gz","ark:/21198/z12n72n2","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n72n2",""
