"Object Type","File Name","Title","Item Sequence","Parent ARK","Item ARK","local ID","Publisher","Publisher.place","Date.issued (single)","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Abstract","Note.contents","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Subject.topic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_001.tif","Page 1","1","ark:/21198/z11g2kkf","ark:/21198/z1030rqf","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1030rqf",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_002.tif","Page 2","2","ark:/21198/z11g2kkf","ark:/21198/z1vb089f","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb089f",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_003.tif","Page 3","3","ark:/21198/z11g2kkf","ark:/21198/z1qj9hh8","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj9hh8",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_004.tif","Page 4","4","ark:/21198/z11g2kkf","ark:/21198/z1ks8rsj","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8rsj",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_005.tif","Page 5","5","ark:/21198/z11g2kkf","ark:/21198/z1g46qjr","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46qjr",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_006.tif","Page 6","6","ark:/21198/z11g2kkf","ark:/21198/z1bc5zr4","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc5zr4",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_007.tif","Page 7","7","ark:/21198/z11g2kkf","ark:/21198/z16m570r","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m570r",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_008.tif","Page 8","8","ark:/21198/z11g2kkf","ark:/21198/z12v4g9g","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4g9g",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_009.tif","Page 9","9","ark:/21198/z11g2kkf","ark:/21198/z1z33zw0","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33zw0",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_010.tif","Page 10","10","ark:/21198/z11g2kkf","ark:/21198/z1tb374m","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb374m",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_011.tif","Page 11","11","ark:/21198/z11g2kkf","ark:/21198/z1pk2gcf","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2gcf",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_012.tif","Page 12","12","ark:/21198/z11g2kkf","ark:/21198/z1jx0f4b","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx0f4b",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_013.tif","Page 13","13","ark:/21198/z11g2kkf","ark:/21198/z1f49pcx","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49pcx",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_014.tif","Page 14","14","ark:/21198/z11g2kkf","ark:/21198/z19c8xmr","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8xmr",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_015.tif","Page 15","15","ark:/21198/z11g2kkf","ark:/21198/z15m85xv","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m85xv",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_016.tif","Page 16","16","ark:/21198/z11g2kkf","ark:/21198/z11v7f6j","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v7f6j",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v034_017.tif","Page 17","17","ark:/21198/z11g2kkf","ark:/21198/z1x36xrm","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36xrm",""
