"Object Type","File Name","Title","Item Sequence","Parent ARK","Item ARK","local ID","Publisher","Publisher.place","Date.issued (single)","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Abstract","Note.contents","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Subject.topic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_exhibits_v029_001.tif","Page 1","1","ark:/21198/z1641q5f","ark:/21198/z1x94bkn","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x94bkn",""
"Page","Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_exhibits_v029_002.tif","Page 2","2","ark:/21198/z1641q5f","ark:/21198/z1sj3kxt","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3kxt",""
