"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1qv5dnd","ark:/21198/z11v7b2h","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v7b2h",""
"ark:/21198/z1qv5dnd","ark:/21198/z1x36tk4","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36tk4",""
"ark:/21198/z1qv5dnd","ark:/21198/z1sb62tb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb62tb",""
"ark:/21198/z1qv5dnd","ark:/21198/z1nk5b31","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5b31",""
"ark:/21198/z1qv5dnd","ark:/21198/z1hx38qq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx38qq",""
"ark:/21198/z1qv5dnd","ark:/21198/z1d52j0q","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52j0q",""
"ark:/21198/z1qv5dnd","ark:/21198/z18d1s9f","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1s9f",""
"ark:/21198/z1qv5dnd","ark:/21198/z14n11n0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n11n0",""
"ark:/21198/z1qv5dnd","ark:/21198/z10w08vc","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w08vc",""
"ark:/21198/z1qv5dnd","ark:/21198/z1w39scv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39scv",""
"ark:/21198/z1qv5dnd","ark:/21198/z1rb91nh","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb91nh",""
"ark:/21198/z1qv5dnd","ark:/21198/z1mp7092","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp7092",""
"ark:/21198/z1qv5dnd","ark:/21198/z1gx67ms","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx67ms",""
"ark:/21198/z1qv5dnd","ark:/21198/z1c55gxt","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0057_0014.tif","Page","Page 14","14","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55gxt",""
