"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1qv5dmz","ark:/21198/z12f9jbh","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0103_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9jbh",""
"ark:/21198/z1qv5dmz","ark:/21198/z1xp91s9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0103_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp91s9",""
"ark:/21198/z1qv5dmz","ark:/21198/z1sx891j","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0103_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx891j",""
"ark:/21198/z1qv5dmz","ark:/21198/z1p867sb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0103_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p867sb",""
"ark:/21198/z1qv5dmz","ark:/21198/z1jh5h1k","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0103_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5h1k",""
"ark:/21198/z1qv5dmz","ark:/21198/z1dr4rb9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0103_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4rb9",""
"ark:/21198/z1qv5dmz","ark:/21198/z19040nq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0103_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19040nq",""
"ark:/21198/z1qv5dmz","ark:/21198/z15737x0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0103_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15737x0",""
"ark:/21198/z1qv5dmz","ark:/21198/z11g2h4s","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0103_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2h4s",""
"ark:/21198/z1qv5dmz","ark:/21198/z1wq20ng","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0103_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq20ng",""
"ark:/21198/z1qv5dmz","ark:/21198/z1s19zc9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0103_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19zc9",""
"ark:/21198/z1qv5dmz","ark:/21198/z1n896mh","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0103_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n896mh",""
"ark:/21198/z1qv5dmz","ark:/21198/z1hh8fws","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0103_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8fws",""
