"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1087zbc","ark:/21198/z1x083ph","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0039_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x083ph",""
"ark:/21198/z1087zbc","ark:/21198/z1s77bzs","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0039_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77bzs",""
