"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1t45m3d","ark:/21198/z1km17d1","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0062_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km17d1",""
"ark:/21198/z1t45m3d","ark:/21198/z1fv0gmd","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0062_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0gmd",""
"ark:/21198/z1t45m3d","ark:/21198/z1b29qtj","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0062_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29qtj",""
"ark:/21198/z1t45m3d","ark:/21198/z169903m","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0062_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz169903m",""
"ark:/21198/z1t45m3d","ark:/21198/z12j87db","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0062_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j87db",""
"ark:/21198/z1t45m3d","ark:/21198/z1xw6f9x","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0062_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw6f9x",""
"ark:/21198/z1t45m3d","ark:/21198/z1t45pnd","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0062_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45pnd",""
"ark:/21198/z1t45m3d","ark:/21198/z1pc4xz4","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0062_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4xz4",""
"ark:/21198/z1t45m3d","ark:/21198/z1jm4676","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0062_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm4676",""
"ark:/21198/z1t45m3d","ark:/21198/z1dv3fd4","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0062_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3fd4",""
"ark:/21198/z1t45m3d","ark:/21198/z1932ppq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0062_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932ppq",""
