"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1f20rrk","ark:/21198/z1v71fkf","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0036_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v71fkf",""
"ark:/21198/z1f20rrk","ark:/21198/z1qg0pt8","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0036_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0pt8",""
"ark:/21198/z1f20rrk","ark:/21198/z1kp9z2z","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0036_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9z2z",""
"ark:/21198/z1f20rrk","ark:/21198/z1fx96fz","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0036_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx96fz",""
"ark:/21198/z1f20rrk","ark:/21198/z1b58fr0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0036_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b58fr0",""
"ark:/21198/z1f20rrk","ark:/21198/z16h6dc3","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0036_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6dc3",""
"ark:/21198/z1f20rrk","ark:/21198/z12r5npt","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0036_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5npt",""
"ark:/21198/z1f20rrk","ark:/21198/z1z0553w","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0036_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z0553w",""
"ark:/21198/z1f20rrk","ark:/21198/z1t74dbq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0036_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t74dbq",""
"ark:/21198/z1f20rrk","ark:/21198/z1pg3nm0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0036_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3nm0",""
