"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1001v5v","ark:/21198/z1ks8n91","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8n91",""
"ark:/21198/z1001v5v","ark:/21198/z1g17whq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17whq",""
"ark:/21198/z1001v5v","ark:/21198/z1b874tt","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b874tt",""
"ark:/21198/z1001v5v","ark:/21198/z16h6d5d","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6d5d",""
"ark:/21198/z1001v5v","ark:/21198/z12v4bv0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4bv0",""
"ark:/21198/z1001v5v","ark:/21198/z1z33vgc","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33vgc",""
"ark:/21198/z1001v5v","ark:/21198/z1tb33qk","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb33qk",""
"ark:/21198/z1001v5v","ark:/21198/z1pk2bwh","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2bwh",""
"ark:/21198/z1001v5v","ark:/21198/z1jt1m4r","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1m4r",""
"ark:/21198/z1001v5v","ark:/21198/z1f20vdb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20vdb",""
"ark:/21198/z1001v5v","ark:/21198/z19903sb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19903sb",""
