"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1jq2t34","ark:/21198/z1r22xsn","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0097_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r22xsn",""
"ark:/21198/z1jq2t34","ark:/21198/z1m9262q","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0097_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m9262q",""
"ark:/21198/z1jq2t34","ark:/21198/z1gj1ffb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0097_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj1ffb",""
"ark:/21198/z1jq2t34","ark:/21198/z1bv9d2w","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0097_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9d2w",""
"ark:/21198/z1jq2t34","ark:/21198/z1738ndc","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0097_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738ndc",""
"ark:/21198/z1jq2t34","ark:/21198/z13b7wn6","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0097_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7wn6",""
"ark:/21198/z1jq2t34","ark:/21198/z1zk7d4v","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0097_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk7d4v",""
"ark:/21198/z1jq2t34","ark:/21198/z1tt6nb7","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0097_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt6nb7",""
"ark:/21198/z1jq2t34","ark:/21198/z1q25wn8","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0097_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q25wn8",""
"ark:/21198/z1jq2t34","ark:/21198/z1k95507","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0097_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k95507",""
