"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z13n3wf3","ark:/21198/z1059bbn","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0004_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059bbn",""
"ark:/21198/z13n3wf3","ark:/21198/z1vd8tth","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0004_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd8tth",""
"ark:/21198/z13n3wf3","ark:/21198/z1qn835g","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0004_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn835g",""
