"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1km14vm","ark:/21198/z18s6kd0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6kd0",""
"ark:/21198/z1km14vm","ark:/21198/z1515trg","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515trg",""
"ark:/21198/z1km14vm","ark:/21198/z118533f","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz118533f",""
"ark:/21198/z1km14vm","ark:/21198/z1wh4kmr","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4kmr",""
"ark:/21198/z1km14vm","ark:/21198/z1rr3tsp","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3tsp",""
"ark:/21198/z1km14vm","ark:/21198/z1n0331m","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n0331m",""
"ark:/21198/z1km14vm","ark:/21198/z1h72bbb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72bbb",""
"ark:/21198/z1km14vm","ark:/21198/z1ck08z1","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck08z1",""
"ark:/21198/z1km14vm","ark:/21198/z17s9j8m","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9j8m",""
"ark:/21198/z1km14vm","ark:/21198/z1418snj","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418snj",""
"ark:/21198/z1km14vm","ark:/21198/z10881wr","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10881wr",""
"ark:/21198/z1km14vm","ark:/21198/z1vh7jdg","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7jdg",""
"ark:/21198/z1km14vm","ark:/21198/z1qr6smv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6smv",""
"ark:/21198/z1km14vm","ark:/21198/z1m061zq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0014.tif","Page","Page 14","14","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m061zq",""
"ark:/21198/z1km14vm","ark:/21198/z1gb40jc","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0015.tif","Page","Page 15","15","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb40jc",""
"ark:/21198/z1km14vm","ark:/21198/z1bk37wj","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0016.tif","Page","Page 16","16","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk37wj",""
"ark:/21198/z1km14vm","ark:/21198/z16t2h74","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0056_0017.tif","Page","Page 17","17","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2h74",""
