"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1x08132","ark:/21198/z14q9r4p","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9r4p",""
"ark:/21198/z1x08132","ark:/21198/z10z90g7","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z90g7",""
"ark:/21198/z1x08132","ark:/21198/z1w68h08","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68h08",""
"ark:/21198/z1x08132","ark:/21198/z1rj6fpv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj6fpv",""
"ark:/21198/z1x08132","ark:/21198/z1ms5q1f","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5q1f",""
"ark:/21198/z1x08132","ark:/21198/z1h14z6p","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14z6p",""
"ark:/21198/z1x08132","ark:/21198/z1c846fw","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c846fw",""
"ark:/21198/z1x08132","ark:/21198/z17h3fq5","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3fq5",""
"ark:/21198/z1x08132","ark:/21198/z13r2q2r","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2q2r",""
"ark:/21198/z1x08132","ark:/21198/z1001zcs","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001zcs",""
"ark:/21198/z1x08132","ark:/21198/z1vb058r","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb058r",""
"ark:/21198/z1x08132","ark:/21198/z1qj9dh1","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj9dh1",""
"ark:/21198/z1x08132","ark:/21198/z1ks8nrv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8nrv",""
"ark:/21198/z1x08132","ark:/21198/z1g17wzj","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0014.tif","Page","Page 14","14","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17wzj",""
"ark:/21198/z1x08132","ark:/21198/z1b87582","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0015.tif","Page","Page 15","15","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87582",""
"ark:/21198/z1x08132","ark:/21198/z16h6dm7","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0164_0016.tif","Page","Page 16","16","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6dm7",""
