"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1xh1j7k","ark:/21198/z1jx0b60","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0048_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx0b60",""
"ark:/21198/z1xh1j7k","ark:/21198/z1f49kfk","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0048_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49kfk",""
"ark:/21198/z1xh1j7k","ark:/21198/z19c8tqv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0048_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8tqv",""
"ark:/21198/z1xh1j7k","ark:/21198/z15q6sbz","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0048_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6sbz",""
"ark:/21198/z1xh1j7k","ark:/21198/z11z61ph","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0048_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z61ph",""
"ark:/21198/z1xh1j7k","ark:/21198/z1x65j70","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0048_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65j70",""
"ark:/21198/z1xh1j7k","ark:/21198/z1sf4sh8","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0048_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4sh8",""
"ark:/21198/z1xh1j7k","ark:/21198/z1np41q1","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0048_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np41q1",""
"ark:/21198/z1xh1j7k","ark:/21198/z1hx38zv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0048_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx38zv",""
"ark:/21198/z1xh1j7k","ark:/21198/z1d52j7v","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0048_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52j7v",""
"ark:/21198/z1xh1j7k","ark:/21198/z18h0h0r","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0048_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0h0r",""
"ark:/21198/z1xh1j7k","ark:/21198/z14q9r8g","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0048_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9r8g",""
