"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1ns2n0b","ark:/21198/z1s77cd1","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77cd1",""
"ark:/21198/z1ns2n0b","ark:/21198/z1ng6mr6","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6mr6",""
"ark:/21198/z1ns2n0b","ark:/21198/z1hq5w2b","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5w2b",""
"ark:/21198/z1ns2n0b","ark:/21198/z1cz54b0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz54b0",""
"ark:/21198/z1ns2n0b","ark:/21198/z189332r","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz189332r",""
"ark:/21198/z1ns2n0b","ark:/21198/z14j2b84","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2b84",""
"ark:/21198/z1ns2n0b","ark:/21198/z10s1khz","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1khz",""
"ark:/21198/z1ns2n0b","ark:/21198/z1w1131c","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w1131c",""
"ark:/21198/z1ns2n0b","ark:/21198/z1r80bcj","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80bcj",""
"ark:/21198/z1ns2n0b","ark:/21198/z1mg9kn8","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9kn8",""
"ark:/21198/z1ns2n0b","ark:/21198/z1gq8txj","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8txj",""
"ark:/21198/z1ns2n0b","ark:/21198/z1c26smv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26smv",""
"ark:/21198/z1ns2n0b","ark:/21198/z17961tm","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17961tm",""
"ark:/21198/z1ns2n0b","ark:/21198/z13j592v","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0014.tif","Page","Page 14","14","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j592v",""
"ark:/21198/z1ns2n0b","ark:/21198/z1zs4smm","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0104_0015.tif","Page","Page 15","15","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4smm",""
