"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1sb5ztq","ark:/21198/z1xd2xp9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd2xp9",""
"ark:/21198/z1sb5ztq","ark:/21198/z1sn25xh","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn25xh",""
"ark:/21198/z1sb5ztq","ark:/21198/z1nw1f5r","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw1f5r",""
"ark:/21198/z1sb5ztq","ark:/21198/z1j40ph7","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40ph7",""
"ark:/21198/z1sb5ztq","ark:/21198/z1db9xw9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1db9xw9",""
"ark:/21198/z1sb5ztq","ark:/21198/z18p7wgz","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p7wgz",""
"ark:/21198/z1sb5ztq","ark:/21198/z14x74s2","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x74s2",""
"ark:/21198/z1sb5ztq","ark:/21198/z1156d22","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1156d22",""
"ark:/21198/z1sb5ztq","ark:/21198/z1wd5whg","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd5whg",""
"ark:/21198/z1sb5ztq","ark:/21198/z1rn54s4","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn54s4",""
"ark:/21198/z1sb5ztq","ark:/21198/z1mw4d4q","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw4d4q",""
"ark:/21198/z1sb5ztq","ark:/21198/z1h72brq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72brq",""
"ark:/21198/z1sb5ztq","ark:/21198/z1cg1m39","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1m39",""
"ark:/21198/z1sb5ztq","ark:/21198/z17q0vgx","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0014.tif","Page","Page 14","14","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0vgx",""
"ark:/21198/z1sb5ztq","ark:/21198/z13z03pp","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0015.tif","Page","Page 15","15","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z03pp",""
"ark:/21198/z1sb5ztq","ark:/21198/z1059bx8","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0041_0016.tif","Page","Page 16","16","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059bx8",""
