"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z15x42x6","ark:/21198/z1350g1s","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0022_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350g1s",""
"ark:/21198/z15x42x6","ark:/21198/z1zc9zk0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0022_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9zk0",""
"ark:/21198/z15x42x6","ark:/21198/z1tm96t6","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0022_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm96t6",""
