"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1p864zb","ark:/21198/z1vt3nv4","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0023_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3nv4",""
"ark:/21198/z1p864zb","ark:/21198/z1r22x3p","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0023_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r22x3p",""
"ark:/21198/z1p864zb","ark:/21198/z1m925ds","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0023_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m925ds",""
"ark:/21198/z1p864zb","ark:/21198/z1gn042b","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0023_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn042b",""
