"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1dr4ngv","ark:/21198/z1612vwv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0096_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1612vwv",""
"ark:/21198/z1dr4ngv","ark:/21198/z12c0tm9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0096_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0tm9",""
"ark:/21198/z1dr4ngv","ark:/21198/z1xm0b4d","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0096_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm0b4d",""
"ark:/21198/z1dr4ngv","ark:/21198/z1st9kd4","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0096_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9kd4",""
"ark:/21198/z1dr4ngv","ark:/21198/z1p28trm","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0096_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28trm",""
"ark:/21198/z1dr4ngv","ark:/21198/z1j9831p","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0096_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j9831p",""
"ark:/21198/z1dr4ngv","ark:/21198/z1dj7b8h","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0096_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj7b8h",""
"ark:/21198/z1dr4ngv","ark:/21198/z18s6khb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0096_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6khb",""
"ark:/21198/z1dr4ngv","ark:/21198/z1544j56","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0096_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544j56",""
"ark:/21198/z1dr4ngv","ark:/21198/z11c3sfg","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0096_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3sfg",""
"ark:/21198/z1dr4ngv","ark:/21198/z1wm3901","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0096_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm3901",""
