"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z15t5cnp","ark:/21198/z1k091dc","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k091dc",""
"ark:/21198/z15t5cnp","ark:/21198/z1f788pn","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f788pn",""
"ark:/21198/z15t5cnp","ark:/21198/z19g7hzx","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7hzx",""
"ark:/21198/z15t5cnp","ark:/21198/z15t5gpc","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t5gpc",""
"ark:/21198/z15t5cnp","ark:/21198/z1224qxh","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224qxh",""
"ark:/21198/z15t5cnp","ark:/21198/z1x947d5","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x947d5",""
"ark:/21198/z15t5cnp","ark:/21198/z1sj3gqw","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3gqw",""
"ark:/21198/z15t5cnp","ark:/21198/z1ns2r2g","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2r2g",""
"ark:/21198/z15t5cnp","ark:/21198/z1j120bf","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j120bf",""
"ark:/21198/z15t5cnp","ark:/21198/z1d817k8","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d817k8",""
"ark:/21198/z15t5cnp","ark:/21198/z18k9678","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k9678",""
"ark:/21198/z15t5cnp","ark:/21198/z14t8fj0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t8fj0",""
"ark:/21198/z15t5cnp","ark:/21198/z1127prp","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127prp",""
"ark:/21198/z15t5cnp","ark:/21198/z1w97697","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0100_0014.tif","Page","Page 14","14","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w97697",""
