"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z17d4n9m","ark:/21198/z1t74dkv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t74dkv",""
"ark:/21198/z17d4n9m","ark:/21198/z1pg3nv4","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3nv4",""
"ark:/21198/z17d4n9m","ark:/21198/z1jq2x58","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2x58",""
"ark:/21198/z17d4n9m","ark:/21198/z1dz25j8","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz25j8",""
"ark:/21198/z17d4n9m","ark:/21198/z1990464","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1990464",""
"ark:/21198/z17d4n9m","ark:/21198/z15h9cgv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9cgv",""
"ark:/21198/z17d4n9m","ark:/21198/z11r8mqp","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8mqp",""
"ark:/21198/z17d4n9m","ark:/21198/z1x08456","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x08456",""
"ark:/21198/z17d4n9m","ark:/21198/z1s77cfg","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77cfg",""
"ark:/21198/z17d4n9m","ark:/21198/z1ng6msn","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6msn",""
"ark:/21198/z17d4n9m","ark:/21198/z1hq5w47","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5w47",""
"ark:/21198/z17d4n9m","ark:/21198/z1d23tt4","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23tt4",""
"ark:/21198/z17d4n9m","ark:/21198/z189334n","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz189334n",""
"ark:/21198/z17d4n9m","ark:/21198/z14j2b9k","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0014.tif","Page","Page 14","14","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2b9k",""
"ark:/21198/z17d4n9m","ark:/21198/z10s1kjd","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0015.tif","Page","Page 15","15","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1kjd",""
"ark:/21198/z17d4n9m","ark:/21198/z1w1132t","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0016.tif","Page","Page 16","16","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w1132t",""
"ark:/21198/z17d4n9m","ark:/21198/z1r80bd0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0017.tif","Page","Page 17","17","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80bd0",""
"ark:/21198/z17d4n9m","ark:/21198/z1mg9kq5","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0018.tif","Page","Page 18","18","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9kq5",""
"ark:/21198/z17d4n9m","ark:/21198/z1gt7jcq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0019.tif","Page","Page 19","19","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7jcq",""
"ark:/21198/z17d4n9m","ark:/21198/z1c26spr","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0020.tif","Page","Page 20","20","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26spr",""
"ark:/21198/z17d4n9m","ark:/21198/z17961v2","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0021.tif","Page","Page 21","21","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17961v2",""
"ark:/21198/z17d4n9m","ark:/21198/z13j5939","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0022.tif","Page","Page 22","22","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j5939",""
"ark:/21198/z17d4n9m","ark:/21198/z1zs4sn2","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0023.tif","Page","Page 23","23","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4sn2",""
"ark:/21198/z17d4n9m","ark:/21198/z1v141zg","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0024.tif","Page","Page 24","24","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v141zg",""
"ark:/21198/z17d4n9m","ark:/21198/z1q83992","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0025.tif","Page","Page 25","25","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83992",""
"ark:/21198/z17d4n9m","ark:/21198/z1km1802","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0026.tif","Page","Page 26","26","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km1802",""
"ark:/21198/z17d4n9m","ark:/21198/z1fv0h7w","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0027.tif","Page","Page 27","27","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0h7w",""
"ark:/21198/z17d4n9m","ark:/21198/z1b29rgg","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0028.tif","Page","Page 28","28","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29rgg",""
"ark:/21198/z17d4n9m","ark:/21198/z16990qp","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0146_0029.tif","Page","Page 29","29","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16990qp",""
