"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1xw6bvv","ark:/21198/z10p2wgk","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0094_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2wgk",""
"ark:/21198/z1xw6bvv","ark:/21198/z1w113bd","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0094_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w113bd",""
"ark:/21198/z1xw6bvv","ark:/21198/z1r80bq1","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0094_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80bq1",""
"ark:/21198/z1xw6bvv","ark:/21198/z1mg9m1m","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0094_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9m1m",""
"ark:/21198/z1xw6bvv","ark:/21198/z1gq8v8f","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0094_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8v8f",""
"ark:/21198/z1xw6bvv","ark:/21198/z1bz83g6","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0094_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz83g6",""
"ark:/21198/z1xw6bvv","ark:/21198/z1767brs","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0094_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767brs",""
"ark:/21198/z1xw6bvv","ark:/21198/z13f6m4t","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0094_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6m4t",""
"ark:/21198/z1xw6bvv","ark:/21198/z1zs4sxn","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0094_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4sxn",""
"ark:/21198/z1xw6bvv","ark:/21198/z1v1428x","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0094_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v1428x",""
"ark:/21198/z1xw6bvv","ark:/21198/z1q839m3","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0094_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q839m3",""
"ark:/21198/z1xw6bvv","ark:/21198/z1kh2jtg","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0094_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2jtg",""
"ark:/21198/z1xw6bvv","ark:/21198/z1fr1t2q","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0094_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1t2q",""
