"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1vh7fzd","ark:/21198/z12n6zcv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0087_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n6zcv",""
"ark:/21198/z1vh7fzd","ark:/21198/z1xw6fwj","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0087_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw6fwj",""
"ark:/21198/z1vh7fzd","ark:/21198/z1t45q60","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0087_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45q60",""
"ark:/21198/z1vh7fzd","ark:/21198/z1pc4zhq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0087_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4zhq",""
"ark:/21198/z1vh7fzd","ark:/21198/z1jm46sc","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0087_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm46sc",""
"ark:/21198/z1vh7fzd","ark:/21198/z1dv3g05","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0087_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3g05",""
"ark:/21198/z1vh7fzd","ark:/21198/z1961dp2","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0087_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1961dp2",""
"ark:/21198/z1vh7fzd","ark:/21198/z15f0nzb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0087_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0nzb",""
"ark:/21198/z1vh7fzd","ark:/21198/z11n9x61","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0087_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11n9x61",""
"ark:/21198/z1vh7fzd","ark:/21198/z1ww9dsm","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0087_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9dsm",""
