"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1t749ft","ark:/21198/z1bk3826","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0110_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk3826",""
"ark:/21198/z1t749ft","ark:/21198/z16t2hft","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0110_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2hft",""
"ark:/21198/z1t749ft","ark:/21198/z1321rpz","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0110_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321rpz",""
"ark:/21198/z1t749ft","ark:/21198/z1z9185m","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0110_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z9185m",""
