"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z16h69g6","ark:/21198/z1n896pd","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0030_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n896pd",""
"ark:/21198/z16h69g6","ark:/21198/z1hh8fzp","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0030_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8fzp",""
"ark:/21198/z16h69g6","ark:/21198/z1cr7qbq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0030_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7qbq",""
"ark:/21198/z16h69g6","ark:/21198/z1806znr","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0030_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1806znr",""
"ark:/21198/z16h69g6","ark:/21198/z14b4x8v","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0030_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4x8v",""
"ark:/21198/z16h69g6","ark:/21198/z10k45kz","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0030_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k45kz",""
"ark:/21198/z16h69g6","ark:/21198/z1vt3p1s","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0030_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3p1s",""
"ark:/21198/z16h69g6","ark:/21198/z1r22x8x","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0030_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r22x8x",""
"ark:/21198/z16h69g6","ark:/21198/z1m925jk","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0030_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m925jk",""
