"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z147640g","ark:/21198/z18s6m4t","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6m4t",""
"ark:/21198/z147640g","ark:/21198/z1515vg9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515vg9",""
"ark:/21198/z147640g","ark:/21198/z11c3t3d","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3t3d",""
"ark:/21198/z147640g","ark:/21198/z1wm39p0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm39p0",""
"ark:/21198/z147640g","ark:/21198/z1rv2k1k","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2k1k",""
"ark:/21198/z147640g","ark:/21198/z1n31t78","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31t78",""
"ark:/21198/z147640g","ark:/21198/z1hb12f1","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb12f1",""
"ark:/21198/z147640g","ark:/21198/z1ck09q9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck09q9",""
"ark:/21198/z147640g","ark:/21198/z17s9k1w","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9k1w",""
"ark:/21198/z147640g","ark:/21198/z1447hpb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447hpb",""
"ark:/21198/z147640g","ark:/21198/z10c6s1x","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6s1x",""
"ark:/21198/z147640g","ark:/21198/z1vm68jm","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm68jm",""
"ark:/21198/z147640g","ark:/21198/z1qv5htw","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5htw",""
"ark:/21198/z147640g","ark:/21198/z1m34s0j","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0014.tif","Page","Page 14","14","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34s0j",""
"ark:/21198/z147640g","ark:/21198/z1gb4186","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0015.tif","Page","Page 15","15","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4186",""
"ark:/21198/z147640g","ark:/21198/z1bk38mc","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0016.tif","Page","Page 16","16","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk38mc",""
"ark:/21198/z147640g","ark:/21198/z16x179c","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0017.tif","Page","Page 17","17","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x179c",""
"ark:/21198/z147640g","ark:/21198/z1350gnv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0018.tif","Page","Page 18","18","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350gnv",""
"ark:/21198/z147640g","ark:/21198/z1zd006d","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0031_0019.tif","Page","Page 19","19","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd006d",""
