"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1vt3k5b","ark:/21198/z1t45q5j","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0025_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45q5j",""
"ark:/21198/z1vt3k5b","ark:/21198/z1pc4zg8","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0025_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4zg8",""
"ark:/21198/z1vt3k5b","ark:/21198/z1jm46rx","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0025_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm46rx",""
"ark:/21198/z1vt3k5b","ark:/21198/z1dv3fxv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0025_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3fxv",""
"ark:/21198/z1vt3k5b","ark:/21198/z1932q6v","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0025_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932q6v",""
"ark:/21198/z1vt3k5b","ark:/21198/z15f0nwf","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0025_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0nwf",""
"ark:/21198/z1vt3k5b","ark:/21198/z11n9x5k","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0025_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11n9x5k",""
"ark:/21198/z1vt3k5b","ark:/21198/z1ww9dr5","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0025_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9dr5",""
"ark:/21198/z1vt3k5b","ark:/21198/z1s48p2m","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0025_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48p2m",""
"ark:/21198/z1vt3k5b","ark:/21198/z1nc7x9f","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0025_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7x9f",""
