"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1rn51w7","ark:/21198/z1sf4sjq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0018_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4sjq",""
"ark:/21198/z1rn51w7","ark:/21198/z1np41sx","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0018_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np41sx",""
"ark:/21198/z1rn51w7","ark:/21198/z1hx3915","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0018_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3915",""
"ark:/21198/z1rn51w7","ark:/21198/z1d817sz","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0018_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d817sz",""
"ark:/21198/z1rn51w7","ark:/21198/z18h0h2n","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0018_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0h2n",""
"ark:/21198/z1rn51w7","ark:/21198/z14q9r9x","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0018_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9r9x",""
"ark:/21198/z1rn51w7","ark:/21198/z10z90ng","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0018_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z90ng",""
"ark:/21198/z1rn51w7","ark:/21198/z1w68h42","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0018_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68h42",""
"ark:/21198/z1rn51w7","ark:/21198/z1rf7rdb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0018_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7rdb",""
"ark:/21198/z1rn51w7","ark:/21198/z1ms5q57","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0018_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5q57",""
"ark:/21198/z1rn51w7","ark:/21198/z1h14zcx","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0018_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14zcx",""
"ark:/21198/z1rn51w7","ark:/21198/z1c846nk","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0018_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c846nk",""
