"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1gt7f7p","ark:/21198/z1fr1sk1","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0051_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1sk1",""
"ark:/21198/z1gt7f7p","ark:/21198/z1b011tj","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0051_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b011tj",""
"ark:/21198/z1gt7f7p","ark:/21198/z167096k","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0051_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz167096k",""
"ark:/21198/z1gt7f7p","ark:/21198/z12j87tq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0051_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j87tq",""
"ark:/21198/z1gt7f7p","ark:/21198/z1xs7rfs","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0051_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7rfs",""
"ark:/21198/z1gt7f7p","ark:/21198/z1t170qr","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0051_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t170qr",""
"ark:/21198/z1gt7f7p","ark:/21198/z1p867x4","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0051_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p867x4",""
"ark:/21198/z1gt7f7p","ark:/21198/z1jh5h4x","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0051_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5h4x",""
"ark:/21198/z1gt7f7p","ark:/21198/z1dr4rfn","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0051_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4rfn",""
"ark:/21198/z1gt7f7p","ark:/21198/z19040sh","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0051_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19040sh",""
"ark:/21198/z1gt7f7p","ark:/21198/z15b1zfp","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0051_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1zfp",""
"ark:/21198/z1gt7f7p","ark:/21198/z11k16tp","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0051_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k16tp",""
