"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1vb0255","ark:/21198/z1nk5bd2","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0056_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5bd2",""
"ark:/21198/z1vb0255","ark:/21198/z1ht4kqs","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0056_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4kqs",""
"ark:/21198/z1vb0255","ark:/21198/z1d23v17","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0056_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23v17",""
"ark:/21198/z1vb0255","ark:/21198/z18933bb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0056_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18933bb",""
"ark:/21198/z1vb0255","ark:/21198/z14n120w","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0056_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n120w",""
"ark:/21198/z1vb0255","ark:/21198/z10w097q","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0056_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w097q",""
"ark:/21198/z1vb0255","ark:/21198/z1w39sqb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0056_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39sqb",""
"ark:/21198/z1vb0255","ark:/21198/z1rb91zj","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0056_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb91zj",""
"ark:/21198/z1vb0255","ark:/21198/z1mk898p","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0056_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk898p",""
"ark:/21198/z1vb0255","ark:/21198/z1gt7jkd","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0056_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7jkd",""
