"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1db9txh","ark:/21198/z1p57jbk","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0121_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57jbk",""
"ark:/21198/z1db9txh","ark:/21198/z1jd6sn9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0121_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6sn9",""
"ark:/21198/z1db9txh","ark:/21198/z1dn61xz","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0121_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn61xz",""
"ark:/21198/z1db9txh","ark:/21198/z18w5973","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0121_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w5973",""
"ark:/21198/z1db9txh","ark:/21198/z1544jg7","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0121_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544jg7",""
"ark:/21198/z1db9txh","ark:/21198/z11g2h57","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0121_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2h57",""
"ark:/21198/z1db9txh","ark:/21198/z1wq20px","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0121_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq20px",""
"ark:/21198/z1db9txh","ark:/21198/z1rz17xr","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0121_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz17xr",""
"ark:/21198/z1db9txh","ark:/21198/z1n60h8n","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0121_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60h8n",""
"ark:/21198/z1db9txh","ark:/21198/z1hd9rkt","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0121_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9rkt",""
"ark:/21198/z1db9txh","ark:/21198/z1cn90t1","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0121_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn90t1",""
"ark:/21198/z1db9txh","ark:/21198/z1806zjd","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0121_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1806zjd",""
"ark:/21198/z1db9txh","ark:/21198/z14766sm","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0121_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14766sm",""
