"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z12821nz","ark:/21198/z13v1dg2","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0047_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1dg2",""
"ark:/21198/z12821nz","ark:/21198/z1059c7q","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0047_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059c7q",""
"ark:/21198/z12821nz","ark:/21198/z1vd8vr1","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0047_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd8vr1",""
"ark:/21198/z12821nz","ark:/21198/z1qn8430","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0047_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8430",""
"ark:/21198/z12821nz","ark:/21198/z1kw7cc8","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0047_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw7cc8",""
"ark:/21198/z12821nz","ark:/21198/z1g46mnv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0047_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46mnv",""
"ark:/21198/z12821nz","ark:/21198/z1bc5vts","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0047_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc5vts",""
"ark:/21198/z12821nz","ark:/21198/z16m543v","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0047_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m543v",""
"ark:/21198/z12821nz","ark:/21198/z12z32tw","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0047_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z32tw",""
"ark:/21198/z12821nz","ark:/21198/z1z62kbx","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0047_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62kbx",""
"ark:/21198/z12821nz","ark:/21198/z1tf1tnn","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0047_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1tnn",""
"ark:/21198/z12821nz","ark:/21198/z1pp130m","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0047_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp130m",""
