"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1709tjk","ark:/21198/z1s19zt4","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19zt4",""
"ark:/21198/z1709tjk","ark:/21198/z1n8972r","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n8972r",""
"ark:/21198/z1709tjk","ark:/21198/z1hm75qw","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm75qw",""
"ark:/21198/z1709tjk","ark:/21198/z1cv6f0k","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6f0k",""
"ark:/21198/z1709tjk","ark:/21198/z1835pb2","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835pb2",""
"ark:/21198/z1709tjk","ark:/21198/z14b4xns","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4xns",""
"ark:/21198/z1709tjk","ark:/21198/z10k45xf","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k45xf",""
"ark:/21198/z1709tjk","ark:/21198/z1vt3pc8","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3pc8",""
"ark:/21198/z1709tjk","ark:/21198/z1r22xnv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r22xnv",""
"ark:/21198/z1709tjk","ark:/21198/z1md0w9d","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0w9d",""
"ark:/21198/z1709tjk","ark:/21198/z1gn04k2","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn04k2",""
"ark:/21198/z1709tjk","ark:/21198/z1bv9cxp","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9cxp",""
"ark:/21198/z1709tjk","ark:/21198/z1738n74","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738n74",""
"ark:/21198/z1709tjk","ark:/21198/z13b7wgz","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0014.tif","Page","Page 14","14","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7wgz",""
"ark:/21198/z1709tjk","ark:/21198/z1zk7cz6","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0015.tif","Page","Page 15","15","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk7cz6",""
"ark:/21198/z1709tjk","ark:/21198/z1tt6n6f","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0016.tif","Page","Page 16","16","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt6n6f",""
"ark:/21198/z1709tjk","ark:/21198/z1q54kxs","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0017.tif","Page","Page 17","17","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54kxs",""
"ark:/21198/z1709tjk","ark:/21198/z1kd3v6g","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0018.tif","Page","Page 18","18","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3v6g",""
"ark:/21198/z1709tjk","ark:/21198/z1fn33hk","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0019.tif","Page","Page 19","19","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn33hk",""
"ark:/21198/z1709tjk","ark:/21198/z19w2bvr","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0020.tif","Page","Page 20","20","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2bvr",""
"ark:/21198/z1709tjk","ark:/21198/z1641m2v","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0021.tif","Page","Page 21","21","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641m2v",""
"ark:/21198/z1709tjk","ark:/21198/z12c0v9p","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0038_0022.tif","Page","Page 22","22","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0v9p",""
